2005el 2453671.82 18.814 .018 17.272 .006 16.324 .006 16.378 .007 17.718 .009 16.682 .005
2005el 2453673.81 18.955 .021 17.438 .007 16.486 .008 16.509 .010 17.865 .009 16.830 .008
2005el 2453675.83 19.025 .028 17.570 .009 16.636 .010 16.679 .012 17.985 .012 17.001 .010
2005el 2453682.81 19.310 .049 17.880 .016 17.071 .013 17.165 .012 18.307 .020 17.344 .017
2005el 2453683.80 19.333 .034 17.919 .009 17.110 .007 17.207 .009 18.355 .011 17.396 .008
2005el 2453687.77 19.459 .050 18.031 .012 17.297 .011 17.402 .012 18.451 .024 17.526 .013
2005el 2453689.80 19.393 .078 18.084 .016 17.341 .013 17.499 .014 18.486 .032 17.578 .016
2005el 2453690.82 19.547 .136 18.104 .028 17.392 .013 17.570 .015 18.569 .042 17.612 .017
2005el 2453694.81 19.648 .057 18.193 .014 17.547 .013 17.744 .016 18.611 .027 17.744 .016
2005el 2453698.76 19.709 .038 18.266 .011 17.677 .009 17.899 .014 18.681 .022 17.857 .010
2005el 2453699.75 19.737 .037 18.289 .010 17.716 .011 17.940 .014 18.696 .018 17.869 .011
2005el 2453702.75 19.746 .034 18.339 .010 17.834 .011 18.069 .013 18.798 .018 17.957 .011
2005el 2453712.73 20.104 .041 18.555 .011 18.188 .012 18.487 .015 18.921 .020 18.250 .013
2005el 2453721.70 20.159 .128 18.653 .022 18.490 .022 18.843 .031 19.086 .056 18.475 .030
2005el 2453730.74 20.381 .076 18.870 .016 18.812 .017 19.154 .029 19.213 .025 18.755 .019
2005eq 2453650.79 16.936 .011 16.487 .006 16.549 .006 16.965 .008 16.607 .008 16.521 .006
2005eq 2453655.76 17.063 .013 16.450 .006 16.408 .007 17.032 .009 16.576 .009 16.463 .008
2005eq 2453658.70 17.204 .014 16.505 .006 16.442 .007 17.113 .010 16.651 .010 16.491 .008
2005eq 2453659.67 17.330 .022 16.539 .009 16.468 .007 17.152 .012 16.679 .009 16.514 .009
2005eq 2453662.75 17.518 .021 16.647 .007 16.577 .008 17.256 .011 16.795 .009 16.589 .011
2005eq 2453663.72 17.598 .018 16.690 .008 16.627 .009 17.355 .013 16.867 .009 16.639 .009
2005eq 2453665.70 17.877 .016 16.783 .007 16.737 .008 17.471 .014 16.999 .008 16.736 .008
2005eq 2453666.75 17.978 .015 16.849 .007 16.795 .009 17.562 .014 17.078 .007 16.776 .008
2005eq 2453669.72 18.340 .019 17.069 .006 16.978 .007 17.743 .010 17.360 .008 16.948 .007
2005eq 2453671.76 18.633 .021 17.255 .007 17.048 .008 17.786 .011 17.563 .011 17.071 .009
2005eq 2453673.77 18.870 .022 17.425 .009 17.101 .009 17.791 .014 17.788 .011 17.167 .010
2005eq 2453675.73 19.197 .028 17.597 .010 17.145 .010 17.733 .016 17.998 .013 17.271 .013
2005eq 2453682.78             18.189 .016 17.287 .014 17.659 .031 18.648 .039 17.652 .042
2005eq 2453683.73 19.902 .047 18.242 .011 17.298 .010 17.629 .014 18.709 .017 17.693 .012
2005eq 2453687.74 20.112 .086 18.510 .019 17.406 .012 17.600 .016 18.919 .025 17.868 .018
2005eq 2453694.72 20.609 .120 18.906 .020 17.823 .015 17.946 .017 19.348 .030 18.275 .016
2005eq 2453698.66 20.568 .101 19.076 .015 18.011 .010 18.142 .013 19.484 .023 18.469 .016
2005eq 2453699.69 20.639 .064 19.093 .015 18.080 .014 18.255 .016 19.512 .029 18.526 .018
2005eq 2453707.74 20.795 .169 19.265 .025 18.353 .018 18.592 .032 19.717 .031 18.774 .021
2005eq 2453712.66 21.008 .104 19.378 .021 18.493 .013 18.827 .020 19.736 .031 18.879 .019
2005eq 2453721.63             19.521 .041 18.764 .023 19.156 .033 19.780 .070 19.071 .038
2005eq 2453726.68             19.554 .020 18.898 .019 19.337 .035 19.847 .057 19.260 .028
2005eq 2453730.69             19.639 .017 19.062 .022 19.544 .042 19.987 .031 19.261 .027
2005eq 2453737.65             19.736 .018 19.192 .020 19.617 .043 20.095 .043 19.457 .031
2005eq 2453741.62             19.821 .028 19.345 .019 19.756 .042 20.105 .054 19.524 .030
2005eq 2453746.64             19.897 .053 19.459 .031 19.965 .058 20.102 .076 19.679 .055
2005eq 2453751.65             19.965 .075 19.665 .057 20.082 .075 20.109 .096 19.664 .071
2005hc 2453662.69 18.029 .033 17.437 .010 17.570 .010 17.971 .017 17.519 .013 17.547 .011
2005hc 2453663.67 17.891 .018 17.380 .007 17.512 .009 17.947 .012 17.471 .008 17.500 .009
2005hc 2453665.64 17.906 .013 17.308 .006 17.419 .008 17.988 .012 17.406 .006 17.415 .007
2005hc 2453666.70 17.900 .016 17.280 .007 17.389 .007 17.972 .012 17.392 .007 17.396 .008
2005hc 2453669.64 18.041 .014 17.320 .005 17.367 .006 18.033 .009 17.434 .006 17.394 .007
2005hc 2453671.72 18.220 .016 17.372 .007 17.374 .007 18.061 .014 17.506 .007 17.413 .007
2005hc 2453673.70 18.378 .017 17.452 .007 17.439 .009 18.105 .016 17.617 .008 17.453 .010
2005hc 2453675.68 18.565 .018 17.556 .007 17.514 .008 18.205 .015 17.728 .008 17.527 .010
2005hc 2453682.73             18.078 .029 17.872 .019 18.662 .089 18.378 .045 17.916 .016
2005hc 2453684.68 19.608 .044 18.272 .012 17.975 .011 18.750 .017 18.543 .012 18.003 .011
2005hc 2453687.69 20.172 .110 18.541 .020 18.044 .015 18.727 .025 18.858 .020 18.160 .013
2005hc 2453690.70 20.227 .221 18.846 .025 18.075 .015 18.662 .021 19.156 .041 18.370 .021
2005hc 2453695.74             19.186 .018 18.220 .011 18.619 .015 19.568 .030 18.641 .015
2005hc 2453699.64             19.548 .013 18.371 .010 18.566 .019 19.908 .021 18.875 .015
2005hc 2453703.67             19.808 .016 18.620 .012 18.750 .018 20.187 .026 19.127 .016
2005hc 2453713.53             20.182 .025 19.115 .014 19.343 .024 20.468 .047 19.575 .022
2005hc 2453722.62                                     19.650 .031 20.637 .060 19.791 .030
2005hc 2453726.62                                     19.939 .034 20.681 .039 19.876 .023
2005hc 2453730.64             20.374 .026 19.582 .019 19.994 .040 20.745 .042 20.010 .023
2005hc 2453737.57             20.549 .026 19.819 .019 20.319 .045 20.904 .037 20.126 .029
2005hc 2453739.61             20.555 .028 19.859 .020 20.296 .057 20.857 .044 20.186 .031
2005hc 2453740.60             20.553 .026 19.835 .025 20.377 .052 20.977 .055 20.127 .034
2005hc 2453746.57             20.590 .060 19.988 .032             21.151 .179 20.296 .065
2005hc 2453751.60             20.781 .159 20.231 .086             21.119 .219 20.432 .098
2005hc 2453755.59             20.680 .037 20.295 .030                         20.515 .063
2005iq 2453682.54 17.379 .016 17.034 .007 17.194 .008 17.416 .011 17.117 .009 17.175 .009
2005iq 2453683.55 17.288 .014 16.931 .009 17.103 .011 17.337 .013 17.015 .009 17.080 .011
2005iq 2453684.59 17.248 .015 16.857 .009 17.011 .010 17.333 .014 16.935 .010 17.003 .010
2005iq 2453687.54 17.309 .019 16.733 .008 16.907 .012 17.409 .014 16.838 .010 16.875 .008
2005iq 2453689.62 17.434 .020 16.758 .010 16.876 .011 17.492 .017 16.863 .011 16.859 .012
2005iq 2453690.56 17.541 .021 16.793 .009 16.896 .011 17.497 .013 16.903 .009 16.864 .010
2005iq 2453694.60 18.028 .021 16.985 .009 17.061 .010 17.769 .015 17.167 .009 17.011 .009
2005iq 2453695.61 18.095 .020 17.057 .008 17.136 .008 17.874 .015 17.250 .009 17.070 .009
2005iq 2453698.57 18.518 .030 17.304 .006 17.371 .008 18.170 .017 17.562 .009 17.263 .009
2005iq 2453699.60 18.751 .032 17.414 .008 17.437 .008 18.242 .017 17.664 .010 17.330 .009
2005iq 2453702.60 19.163 .042 17.742 .009 17.590 .009 18.313 .013 18.045 .012 17.537 .011
2005iq 2453706.63 19.658 .063 18.193 .010 17.666 .009 18.196 .016 18.583 .017 17.806 .011
2005iq 2453716.60             19.102 .043 18.071 .018 18.145 .021 19.370 .078 18.517 .027
2005iq 2453721.57 20.740 .195 19.452 .031 18.477 .016 18.559 .023 19.713 .058 18.851 .033
2005iq 2453726.59 20.639 .171 19.597 .023 18.684 .014 18.918 .027 19.945 .049 19.105 .028
2005iq 2453730.58 21.112 .208 19.763 .027 18.881 .018 19.150 .030 20.141 .031 19.236 .021
2005iq 2453738.53 21.618 .253 19.858 .076 19.159 .028 19.458 .033 20.328 .047 19.422 .022
2005iq 2453746.54             20.066 .065 19.425 .031 19.720 .054 20.357 .116 19.670 .054
2005iq 2453750.54             20.173 .115 19.520 .064 19.941 .087             19.684 .092
2005iq 2453755.54             20.213 .080 19.706 .046             20.547 .060 19.863 .051
2005ir 2453682.61             18.455 .015 18.510 .021 18.960 .055 18.546 .023 18.457 .023
2005ir 2453683.61 19.057 .032 18.465 .013 18.466 .014 18.906 .020 18.511 .016 18.387 .023
2005ir 2453684.64 19.111 .037 18.438 .012 18.442 .014 18.866 .025 18.518 .017 18.406 .019
2005ir 2453687.62 19.292 .065 18.475 .024 18.359 .021             18.552 .031 18.337 .027
2005ir 2453690.62 19.582 .088 18.590 .022 18.433 .019 18.976 .029 18.683 .043 18.401 .030
2005ir 2453694.67 20.057 .074 18.819 .017 18.573 .015 19.227 .032 18.931 .020 18.617 .016
2005ir 2453695.65 20.299 .071 18.953 .024 18.707 .020 19.285 .027 18.999 .018 18.698 .016
2005ir 2453698.61 20.634 .093 19.100 .013 18.805 .016 19.558 .041 19.260 .022 18.817 .017
2005ir 2453703.63 21.604 .190 19.606 .022 19.084 .020 19.607 .041 19.777 .026 19.190 .019
2005ir 2453707.66             19.938 .023 19.124 .017 19.439 .037 20.215 .032 19.384 .018
2005ir 2453722.59                                     19.726 .034 21.255 .112 20.481 .043
2005ir 2453728.62                                     20.062 .047 21.629 .077 20.690 .040
2005ir 2453738.56                                     20.448 .054             20.964 .063
2005ir 2453740.54                                                             20.888 .061
2005kc 2453687.51 17.986 .028 17.092 .009 16.792 .010 16.801 .012 17.266 .016 17.012 .012
2005kc 2453689.56 17.337 .023 16.588 .010 16.293 .009 16.339 .010 16.732 .013 16.502 .010
2005kc 2453690.53             16.414 .006 16.130 .007 16.193 .008 16.567 .012 16.346 .008
2005kc 2453694.57 16.753 .016 15.990 .008 15.723 .008 15.888 .008 16.146 .009 15.892 .007
2005kc 2453695.58 16.758 .017 15.940 .008 15.667 .007 15.888 .009 16.087 .009 15.853 .009
2005kc 2453698.55 16.785 .016 15.868 .005 15.612 .005 15.985 .006 16.039 .008 15.767 .006
2005kc 2453699.53 16.855 .016 15.883 .008 15.598 .007 16.000 .009 16.059 .010 15.754 .007
2005kc 2453702.54 17.131 .018 15.969 .005 15.631 .005 16.096 .007 16.190 .009 15.806 .006
2005kc 2453706.55             16.188 .008 15.823 .008 16.318 .010 16.497 .010 15.938 .006
2005kc 2453712.52 18.427 .034 16.722 .009 16.192 .009 16.618 .011 17.177 .013 16.337 .010
2005kc 2453716.53 19.177 .092 17.158 .010 16.309 .006 16.546 .010 17.691 .020 16.624 .010
2005kc 2453720.54 19.632 .140 17.548 .013 16.382 .007 16.473 .009 18.138 .036 16.848 .011
2005kc 2453728.53             18.223 .016             16.644 .011 18.744 .035 17.353 .014
2005ke 2453689.68 17.477 .025 16.363 .009 16.138 .008 16.149 .009 16.629 .012 16.222 .009
2005ke 2453690.76 16.912 .016 15.893 .007 15.662 .007 15.737 .008 16.139 .010 15.743 .008
2005ke 2453694.75 16.278 .012 14.923 .006 14.659 .006 14.801 .007 15.209 .008 14.735 .006
2005ke 2453695.71 16.235 .013 14.787 .006 14.510 .006 14.673 .007 15.095 .008 14.591 .009
2005ke 2453698.71 16.178 .011 14.532 .004 14.172 .004 14.389 .006 14.893 .006 14.282 .005
2005ke 2453699.71 16.221 .014 14.505 .006 14.128 .009 14.336 .008 14.919 .011 14.226 .006
2005ke 2453702.70 16.559 .014 14.624 .007 14.072 .011 14.320 .009 15.116 .011 14.221 .008
2005ke 2453703.76 16.712 .015 14.742 .006 14.071 .005 14.326 .006 15.289 .013 14.272 .007
2005ke 2453706.71 17.249 .018 15.165 .006 14.235 .006 14.413 .010 15.750 .014 14.532 .008
2005ke 2453707.82 17.453 .022 15.348 .007 14.310 .004 14.459 .005 15.917 .008 14.673 .009
2005ke 2453712.71 18.061 .025 15.971 .006 14.719 .005 14.698 .006 16.568 .011 15.174 .008
2005ke 2453713.67 18.121 .027 16.064 .006 14.809 .006 14.773 .007 16.631 .013 15.268 .007
2005ke 2453716.65 18.233 .034 16.284 .006 15.047 .005 14.979 .006 16.838 .008 15.505 .006
2005ke 2453720.68 18.367 .038 16.506 .008 15.410 .008 15.333 .008 17.028 .012 15.794 .010
2005ke 2453721.65 18.435 .037 16.554 .007 15.491 .006 15.427 .007 17.087 .011 15.857 .010
2005ke 2453725.72 18.500 .034 16.737 .006 15.771 .006 15.727 .006 17.228 .011 16.084 .008
2005ke 2453730.71 18.659 .035 16.896 .006 16.054 .007 16.015 .009 17.369 .011 16.310 .009
2005ke 2453736.67 18.832 .041 17.050 .009 16.345 .007 16.308 .008 17.516 .014 16.519 .009
2005ke 2453737.67 18.863 .041 17.069 .008 16.389 .008 16.356 .010 17.551 .013 16.552 .009
2005ke 2453741.64 19.019 .053 17.178 .007 16.580 .007 16.536 .008 17.630 .010 16.700 .008
2005ke 2453746.67 19.206 .055 17.297 .010 16.792 .008 16.741 .011 17.744 .017 16.852 .010
2005ke 2453750.60 19.152 .062 17.372 .011 16.964 .009 16.901 .009 17.816 .016 16.961 .010
2005ke 2453755.63 19.378 .051 17.485 .008 17.204 .009 17.091 .009 17.930 .015 17.101 .009
2005ke 2453761.69 19.623 .081 17.623 .009 17.470 .009 17.308 .011 18.083 .015 17.297 .010
2005ke 2453763.58 19.719 .062 17.662 .013 17.545 .012 17.353 .013 18.096 .016 17.354 .013
2005ke 2453764.60 19.735 .081 17.696 .011 17.591 .013 17.394 .012 18.111 .015 17.393 .012
2005ke 2453765.58 19.793 .058 17.716 .010 17.637 .013 17.417 .015 18.138 .020 17.427 .015
2005ke 2453767.54             17.751 .009 17.740 .009 17.468 .010 18.174 .012 17.470 .009
2005ke 2453771.56 19.937 .073 17.811 .011 17.895 .013 17.585 .014 18.249 .016 17.587 .012
2005ke 2453773.57 20.118 .094 17.872 .013 17.994 .015 17.652 .016 18.279 .016 17.646 .015
2005ke 2453775.41 20.175 .128 17.961 .013 18.061 .015 17.694 .013 18.331 .021 17.705 .015
2005ke 2453778.56 20.305 .158 18.003 .016 18.194 .016 17.766 .017 18.370 .024 17.790 .018
2005ke 2453784.54 20.236 .076 18.102 .012 18.451 .018 17.956 .015 18.507 .016 17.951 .015
2005ke 2453786.55 20.453 .107 18.177 .014 18.514 .017 17.984 .018 18.532 .023 18.056 .016
2005ke 2453798.53 20.819 .135 18.438 .016 18.968 .019 18.269 .019 18.804 .023 18.350 .020
2005ke 2453804.56             18.574 .028 19.243 .056 18.390 .027 18.859 .029 18.489 .025
2005ke 2453809.53             18.724 .038 19.369 .048 18.504 .029 19.043 .082 18.637 .049
2005ke 2453819.49 21.253 .198 18.888 .020 19.745 .039 18.688 .027 19.140 .025 18.961 .028
2005ke 2453966.82                         23.027 .182                                 
2005ke 2453967.87 22.410 .194 21.593 .051             21.587 .053 21.375 .072 21.928 .074
2005ki 2453695.85 17.125 .037 16.861 .009 16.953 .009 17.097 .013 16.973 .012 16.953 .009
2005ki 2453702.82 16.062 .012 15.661 .006 15.787 .006 16.170 .007 15.727 .007 15.760 .006
2005ki 2453703.85 16.061 .013 15.624 .006 15.749 .006 16.209 .009 15.697 .008 15.718 .006
2005ki 2453706.84 16.211 .013 15.588 .005 15.683 .006 16.306 .007                     
2005ki 2453707.84 16.285 .012 15.625 .006 15.683 .006 16.320 .009 15.728 .007 15.682 .006
2005ki 2453712.83 16.777 .013 15.867 .005 15.955 .005 16.718 .008 16.030 .007 15.865 .006
2005ki 2453713.85 16.913 .016 15.954 .006 16.055 .005 16.846 .008                     
2005ki 2453716.85 17.351 .030 16.234 .006 16.309 .006 17.038 .012 16.456 .008 16.165 .007
2005ki 2453720.82 18.040 .032 16.646 .009 16.441 .009 17.033 .012 16.998 .012 16.433 .010
2005ki 2453721.83 18.173 .031 16.759 .008 16.433 .008 16.977 .011 17.154 .013 16.486 .009
2005ki 2453728.84 19.039 .042 17.616 .009 16.654 .008 16.783 .009 17.979 .016 17.008 .009
2005ki 2453730.84 19.280 .053 17.798 .012 16.804 .009 16.861 .014 18.202 .011 17.180 .013
2005ki 2453736.81 19.688 .055 18.190 .011 17.267 .009 17.368 .012 18.574 .011 17.615 .024
2005ki 2453738.85             18.280 .012 17.377 .009 17.519 .010 18.640 .014 17.710 .011
2005ki 2453740.85 19.819 .075 18.339 .012 17.466 .009 17.649 .010 18.704 .015 17.788 .012
2005ki 2453741.81 19.916 .083 18.378 .011 17.521 .009 17.681 .010 18.718 .014 17.833 .012
2005ki 2453745.76 19.930 .083 18.461 .014 17.694 .010 17.868 .014 18.863 .015 17.968 .012
2005ki 2453748.76 19.958 .113 18.554 .022 17.758 .012 18.038 .015 18.931 .031 18.036 .015
2005ki 2453751.79 19.902 .118 18.611 .030 17.902 .014 18.130 .019 18.928 .044 18.172 .024
2005ki 2453752.78 19.863 .111 18.693 .035 17.926 .018 18.225 .033 19.034 .053 18.118 .025
2005ki 2453754.74             18.647 .020 18.028 .015 18.278 .019                     
2005ki 2453761.76 20.384 .065 18.801 .012 18.252 .010 18.575 .016 19.141 .016 18.434 .014
2005ki 2453762.77 20.377 .059 18.816 .013 18.308 .012 18.621 .018 19.205 .017 18.445 .012
2005ki 2453763.77 20.135 .108 18.824 .014 18.326 .012 18.601 .030 19.184 .025 18.467 .019
2005ki 2453764.78 20.351 .063 18.856 .013 18.362 .013 18.693 .017 19.221 .018 18.475 .014
2005ki 2453765.76 20.374 .066 18.862 .012 18.407 .011 18.708 .017 19.207 .018 18.520 .015
2005ki 2453771.74 20.462 .077 18.967 .012 18.629 .011 18.964 .020 19.303 .017 18.677 .015
2005ki 2453772.83 20.425 .074 18.987 .013 18.655 .012 18.995 .020 19.342 .020 18.713 .016
2005ki 2453774.73 20.747 .104 19.012 .015 18.717 .014 19.083 .023 19.354 .018 18.780 .016
2005ki 2453775.60 20.618 .111 19.040 .019 18.724 .017 19.142 .029 19.330 .026 18.776 .019
2005ki 2453778.74 20.713 .239 19.043 .034 18.859 .031 19.122 .039 19.402 .049 18.808 .034
2005ki 2453783.68 20.799 .180 19.178 .032 18.986 .023 19.354 .041 19.514 .046 18.982 .031
2005ki 2453784.74 20.819 .173 19.161 .020 19.031 .020 19.442 .033 19.471 .038 18.983 .020
2005ki 2453790.70             19.288 .013 19.276 .016 19.663 .030                     
2005ki 2453795.72             19.361 .015 19.450 .020 19.730 .038 19.721 .023 19.275 .019
2005ki 2453798.73             19.414 .014 19.540 .019 19.911 .033 19.786 .025 19.356 .024
2005ki 2453804.73             19.496 .026 19.802 .042 20.121 .062 19.798 .046 19.553 .034
2005ki 2453805.66             19.543 .046 19.804 .046 19.986 .058 19.766 .051 19.514 .045
2005ki 2453818.65             19.793 .022 20.173 .029 20.397 .064 20.142 .033 19.813 .026
2005ki 2453819.68             19.824 .018 20.214 .031 20.425 .043 20.172 .029 19.846 .026
2005ki 2453823.63             19.860 .019 20.294 .035 20.485 .066 20.257 .031 19.884 .031
2005ki 2453831.61             20.011 .032 20.530 .055 20.659 .081 20.299 .053 20.034 .043
2005ki 2453838.63             19.963 .094 20.936 .205 20.952 .211 20.672 .222 19.979 .118
2005ki 2453840.59             20.038 .059 20.777 .090 20.845 .134 20.578 .128 20.114 .081
2005ki 2453846.62             20.245 .027 20.838 .055 20.932 .108 20.582 .045 20.278 .040
2005ki 2453858.54             20.434 .034 21.187 .077 21.145 .123 20.879 .058 20.520 .057
2005ki 2453861.49             20.432 .072 20.951 .102 21.220 .195 20.937 .133 20.509 .091
2005lu 2453720.62 18.683 .036 17.463 .011 17.253 .012 17.887 .022 17.706 .015 17.349 .012
2005lu 2453721.60 18.822 .039 17.518 .011 17.309 .014 17.911 .017 17.773 .014 17.398 .010
2005lu 2453726.65 19.529 .058 17.886 .013 17.595 .011 18.289 .018 18.232 .017 17.676 .012
2005lu 2453728.66 19.602 .058 18.059 .016 17.684 .016 18.384 .020 18.433 .018 17.806 .019
2005lu 2453737.62 20.526 .147 18.833 .029 17.804 .016 18.149 .019 19.329 .034 18.213 .021
2005lu 2453738.62             18.892 .016 17.809 .013 18.131 .017 19.398 .027 18.269 .018
2005lu 2453745.57             19.450 .040 18.090 .014 18.146 .018 20.008 .058 18.738 .030
2005lu 2453748.62             19.592 .044 18.332 .016 18.333 .019 20.141 .092 18.902 .031
2005lu 2453752.61             19.710 .033 18.580 .017 18.613 .020 20.187 .056 19.110 .028
2005lu 2453761.59             19.929 .025 18.886 .015 19.074 .020 20.464 .042 19.435 .022
2005lu 2453763.53                         18.944 .019 19.173 .023 20.519 .049 19.484 .031
2005lu 2453765.53                         19.024 .028 19.217 .022 20.518 .044 19.579 .034
2005lu 2453771.53                         19.214 .025 19.489 .039 20.644 .075 19.764 .039
2005lu 2453774.52                         19.308 .026 19.606 .052 20.661 .120 19.813 .047
2005lu 2453783.52                         19.747 .055 20.018 .059 20.691 .071 20.044 .059
2005lu 2453788.53                                                 20.850 .055 20.095 .044
2005lu 2453799.50                         20.277 .094 20.450 .102 20.997 .096 20.454 .067
2005na 2453738.70 16.447 .012 16.178 .006 16.309 .007 16.754 .008 16.257 .007 16.288 .007
2005na 2453740.76 16.503 .013 16.168 .008 16.260 .010 16.796 .013 16.252 .009 16.256 .009
2005na 2453741.69 16.555 .017 16.184 .005 16.240 .007 16.815 .009 16.265 .007 16.257 .007
2005na 2453745.64 16.919 .013 16.296 .009 16.297 .009 16.923 .012 16.408 .008 16.326 .009
2005na 2453748.69 17.223 .022 16.431 .006 16.432 .007 17.083 .012 16.584 .009 16.421 .009
2005na 2453751.68 17.579 .024 16.637 .007 16.639 .008 17.359 .009 16.818 .009 16.584 .008
2005na 2453754.67 18.008 .024 16.903 .007 16.842 .008 17.568 .010 17.165 .009 16.795 .008
2005na 2453755.66 18.221 .028 16.999 .006 16.887 .008 17.578 .015 17.264 .009 16.866 .009
2005na 2453760.63 19.073 .043 17.527 .008 17.000 .008 17.467 .011 17.934 .012 17.175 .009
2005na 2453762.65 19.349 .044 17.757 .010 17.033 .009 17.392 .012 18.187 .014 17.306 .009
2005na 2453763.61 19.532 .066 17.833 .009 17.050 .010 17.370 .012 18.287 .015 17.361 .011
2005na 2453764.65 19.507 .052 17.955 .009 17.075 .009 17.336 .014 18.382 .020 17.435 .012
2005na 2453765.60 19.661 .065 18.126 .022 17.100 .014 17.295 .017 18.512 .018 17.494 .012
2005na 2453767.62             18.244 .009 17.161 .007 17.294 .011 18.676 .019 17.631 .009
2005na 2453771.59 19.986 .077 18.547 .013 17.380 .008 17.378 .014 19.009 .022 17.881 .010
2005na 2453772.62 20.159 .102 18.623 .016 17.465 .012 17.429 .012 19.091 .041 17.947 .013
2005na 2453774.62 20.151 .121 18.759 .019 17.604 .011 17.603 .012 19.179 .038 18.046 .018
2005na 2453781.62             18.954 .050 17.910 .014 18.027 .036 19.423 .047 18.326 .030
2005na 2453784.59 20.408 .106 19.004 .021 18.029 .013 18.174 .016 19.411 .029 18.416 .017
2005na 2453785.60             19.078 .013 18.075 .012 18.247 .014 19.486 .027 18.508 .012
2005na 2453786.58             19.088 .014 18.083 .013 18.267 .014 19.537 .026 18.512 .017
2005na 2453788.57             19.120 .018 18.176 .012 18.369 .017 19.589 .047 18.567 .016
2005na 2453795.59             19.203 .014 18.339 .012 18.644 .015 19.598 .029 18.728 .018
2005na 2453798.61             19.302 .019 18.493 .016 18.694 .020             18.827 .019
2005na 2453805.51             19.365 .026 18.672 .017 18.905 .025 19.797 .043 18.941 .026
2005na 2453818.50             19.613 .024 19.104 .018 19.479 .032 19.996 .042 19.256 .017
2005na 2453834.53                         19.527 .032 19.935 .044 20.276 .070 19.595 .038
2006D  2453751.83 15.265 .013 14.664 .007 14.639 .007 14.822 .008 14.754 .006 14.702 .006
2006D  2453752.86 15.118 .016 14.502 .004 14.473 .004 14.685 .005 14.606 .005 14.550 .005
2006D  2453754.76 15.017 .013 14.317 .005 14.294 .005 14.574 .005 14.421 .006 14.343 .006
2006D  2453760.79 15.299 .010 14.263 .009 14.203 .009 14.841 .007 14.406 .006 14.207 .006
2006D  2453761.80 15.420 .010 14.307 .005 14.225 .006 14.897 .006 14.475 .005 14.230 .005
2006D  2453762.80 15.532 .011 14.375 .009 14.284 .010 14.958 .008 14.562 .005 14.262 .006
2006D  2453763.80 15.634 .013 14.433 .006 14.339 .006 15.048 .008 14.652 .006 14.311 .006
2006D  2453764.84 15.791 .012 14.517 .008 14.435 .010 15.171 .008 14.761 .006 14.371 .006
2006D  2453765.82 15.919 .012 14.588 .006 14.515 .006 15.280 .009 14.864 .006 14.424 .006
2006D  2453767.85             14.760 .004 14.685 .004 15.474 .005 15.084 .004 14.570 .004
2006D  2453771.78             15.167 .004 14.907 .004 15.537 .006                     
2006D  2453772.81 16.954 .013 15.281 .004 14.933 .004 15.502 .006 15.730 .006 14.949 .004
2006D  2453773.72 17.076 .011 15.389 .004 14.967 .004 15.470 .005 15.842 .004 15.021 .004
2006D  2453774.83 17.236 .014 15.519 .005 14.986 .006 15.442 .008 15.982 .006 15.102 .006
2006D  2453778.88 17.690 .019 15.943 .006 15.110 .007 15.375 .008 16.433 .009 15.401 .007
2006D  2453781.74 17.925 .032 16.211 .009 15.253 .006 15.361 .009             15.585 .017
2006D  2453783.73 18.033 .037 16.362 .009 15.392 .009 15.431 .009             15.723 .010
2006D  2453785.83 18.084 .024 16.522 .007 15.574 .007 15.607 .011 16.970 .009 15.891 .007
2006D  2453786.89 18.147 .034 16.585 .009 15.670 .007 15.692 .010 17.030 .010 15.971 .006
2006D  2453788.87             16.694 .007 15.828 .008 15.879 .009 17.142 .007 16.120 .008
2006D  2453790.81 18.358 .022 16.797 .008 15.950 .006 16.003 .007 17.225 .009 16.210 .008
2006D  2453795.84 18.552 .027 16.960 .006 16.216 .006 16.308 .007 17.430 .011 16.432 .007
2006D  2453798.81 18.542 .048 17.046 .007 16.335 .008 16.444 .010 17.483 .010 16.523 .008
2006D  2453799.81 18.648 .028 17.078 .006 16.383 .007 16.501 .007 17.490 .010 16.565 .007
2006D  2453802.81 18.730 .027 17.148 .008 16.500 .008 16.645 .011 17.558 .011 16.665 .009
2006D  2453804.85 18.714 .033 17.190 .006 16.580 .006 16.729 .009 17.613 .011 16.713 .008
2006D  2453805.80 18.752 .029 17.210 .007 16.613 .007 16.786 .008 17.625 .011 16.745 .008
2006D  2453809.75             17.279 .013 16.755 .012 16.926 .014 17.683 .021 16.849 .014
2006D  2453815.74 18.962 .033 17.416 .009 16.976 .008 17.190 .011 17.803 .014 17.011 .009
2006D  2453818.81 19.096 .026 17.464 .009 17.086 .009 17.300 .012 17.852 .014 17.110 .009
2006D  2453819.80 19.093 .021 17.490 .008 17.114 .009 17.354 .010 17.896 .011 17.136 .009
2006D  2453824.77 19.215 .026 17.585 .007 17.302 .007 17.546 .009 17.957 .009 17.281 .007
2006D  2453828.84 19.356 .023 17.650 .004 17.470 .004 17.684 .005 18.047 .006 17.387 .004
2006D  2453831.73 19.438 .027 17.701 .007 17.559 .011 17.794 .014 18.103 .011 17.467 .009
2006D  2453835.74 19.543 .048 17.776 .010 17.706 .009 17.940 .013 18.159 .013 17.564 .010
2006D  2453840.67 19.616 .068 17.836 .011 17.875 .013 18.087 .019 18.252 .017 17.662 .014
2006D  2453845.68             17.938 .008 18.027 .009 18.222 .016 18.288 .013 17.804 .009
