SN 2008R  1495.58 15.697 020 15.525 020 15.613 020            DUP
SN 2008R  1498.61 15.790 020 15.819 020                       SWO
SN 2008R  1503.57 15.977 020 16.533 020 15.907 025            SWO
SN 2008R  1516.56 15.495 020 16.432 021                       SWO
SN 2008R  1520.51 15.796 020 16.947 033 16.352 048            SWO
SN 2008R  1522.51 15.932 020 17.136 036 16.452 059            SWO
SN 2008R  1524.50 16.066 020 17.390 076 16.659 062            SWO
SN 2008R  1530.52 16.434 020                                  SWO
SN 2008bc 1543.73            15.755 020 15.920 024            DUP
SN 2008bc 1544.75 15.808 020 15.684 020 15.888 022            SWO
SN 2008bc 1548.71            15.789 020 15.998 025            DUP
SN 2008bc 1553.64            16.132 020 16.192 024            DUP
SN 2008bc 1554.69            16.230 020 16.252 025            DUP
SN 2008bc 1559.62 16.752 020 16.885 028 16.454 040            SWO
SN 2008bc 1581.63 15.713 020 16.802 025 16.020 038            SWO
SN 2008bc 1585.57 15.729 020 16.808 028 16.249 037            SWO
SN 2008bc 1590.61 16.023 020 17.302 042 16.473 046            SWO
SN 2008bc 1596.70 16.388 020 17.946 059                       SWO
SN 2008bc 1607.58            18.554 023 17.337 028            DUP
SN 2008bc 1625.52 17.861 042 19.102 188 17.893 226            SWO
SN 2008bq 1565.53 17.577 025 17.452 050 17.890 140            SWO
SN 2008bq 1588.50 17.402 020 18.526 143 17.800 157            SWO
