SN 2006ot 1119.55              20.659 035 19.625 025 19.745 032 21.026 050 20.150 034
SN 2006ot 1123.57              20.812 057 19.705 025 19.767 035 20.952 063 20.255 050
SN 2006ot 1127.57              20.913 067 19.780 032 19.994 051 21.066 085 20.214 051
SN 2006ot 1131.60              20.945 142                       21.056 190 20.230 066
SN 2007A  1108.53   16.528 012 16.017 010 15.883 008 16.098 007 16.096 012 15.946 007
SN 2007A  1110.53              15.876 010 15.795 008 16.073 014 16.039 010 15.828 010
SN 2007A  1110.53                                                          15.827 007
SN 2007A  1112.52   16.455 014 15.821 008 15.722 006 16.125 008 15.967 008 15.726 008
SN 2007A  1119.53                         15.817 007 16.366 008 16.178 007 15.841 005
SN 2007A  1121.53                         15.901 008 16.500 008 16.309 007 15.904 006
SN 2007A  1123.52   17.366 037 16.221 022 16.060 008 16.678 012
SN 2007A  1127.53                                    16.962 014 16.788 017 16.268 012
SN 2007A  1128.53              16.580 018 16.399 010 16.988 016
SN 2007A  1131.52                                               17.327 042 16.516 018
SN 2007A  1133.52              16.992 033 16.489 012 16.909 017            16.574 017
SN 2007N  1123.81   20.693 114 17.754 008 17.124 010 17.335 012 18.276 012 17.335 010
SN 2007N  1125.87   20.928 311 17.757 012 16.967 010 17.119 030 18.342 016 17.270 008
SN 2007N  1127.81   21.265 104 17.959 008 16.921 008 17.017 008 18.569 014 17.318 008
SN 2007N  1128.84   21.549 128 18.107 008 16.951 007 17.001 008 18.733 016 17.388 008
SN 2007N  1131.79   21.897 267 18.572 012 17.168 010 17.071 012 19.226 029 17.726 010
SN 2007N  1133.80              18.844 032 17.379 010 17.202 012 19.598 067 18.000 016
SN 2007N  1143.81   22.318 439 19.644 017 18.315 012 18.058 017 20.280 036 18.906 020
SN 2007N  1147.75              19.849 037 18.623 040 18.311 030 20.372 101 19.074 029
SN 2007N  1153.80                                               20.720 058 19.396 021
SN 2007N  1154.78              20.014 022 19.013 017 18.726 017 20.629 050 19.422 022
SN 2007N  1158.78              20.152 025 19.220 021 18.937 021 20.739 056 19.545 025
SN 2007N  1160.79              20.271 056 19.379 030 19.043 029 20.610 110 19.620 042
SN 2007N  1161.72              20.199 066 19.354 035 19.043 026 20.587 121 19.684 057
SN 2007N  1169.73              20.375 048 19.759 029 19.341 029 21.063 111 19.969 044
SN 2007N  1174.77              20.547 035 20.056 032 19.598 035 21.130 082 20.145 042
SN 2007N  1181.77              20.702 047 20.355 045 19.738 037 21.343 102 20.326 047
SN 2007N  1185.73              20.783 057 20.437 044 19.890 049 21.540 122 20.348 050
SN 2007N  1190.73              20.837 140 20.587 116 20.101 087            20.315 099
SN 2007N  1199.70              21.121 073 21.266 095 20.202 064 21.733 180 20.803 085
SN 2007N  1200.82                         21.444 194 20.094 084            20.909 146
SN 2007N  1203.78              21.183 050 21.279 076 20.318 055 21.634 072 20.979 055
SN 2007N  1207.63              21.388 044 21.593 084 20.277 043 21.776 073 21.086 063
SN 2007N  1213.65              21.529 055 21.958 125 20.612 050 21.873 092 21.257 085
SN 2007S  1133.83   17.380 035 16.627 010 16.327 010 16.425 012 16.829 014 16.468 010
SN 2007S  1137.79   16.728 010 15.991 006 15.726 006 15.832 006 16.178 006 15.860 006
SN 2007S  1143.75   16.548 012 15.694 008 15.364 012 15.756 016 15.895 008 15.545 010
SN 2007S  1147.72              15.740 005 15.334 004 15.866 007
SN 2007S  1153.76                                               16.269 004 15.680 007
SN 2007S  1153.76                                                          15.688 007
SN 2007S  1154.64   17.447 012 16.007 007 15.581 007 16.184 008 16.339 007 15.725 007
SN 2007S  1158.69   17.984 017 16.285 007 15.846 008 16.461 010 16.676 008 15.957 007
SN 2007S  1160.66   18.288 029 16.442 006 15.945 005 16.510 007 16.870 008 16.082 007
SN 2007S  1161.66   18.353 041 16.513 007 15.980 006 16.491 010 16.985 010 16.128 007
SN 2007S  1165.71   18.824 069 16.837 008 16.052 008 16.441 008 17.375 012 16.328 008
SN 2007S  1166.65   18.969 063 16.908 010 16.063 005 16.428 008 17.450 036 16.369 008
SN 2007S  1169.68   19.273 035 17.152 008 16.107 007 16.371 008 17.707 010 16.516 008
SN 2007S  1174.73   19.794 096 17.512 007 16.200 006 16.311 006 18.071 012 16.745 006
SN 2007S  1185.67   20.099 101 18.160 010 16.820 008 16.807 008 18.686 017 17.380 008
SN 2007S  1194.61   20.391 235 18.377 014 17.183 008 17.243 010 18.858 032 17.676 014
SN 2007S  1199.59   20.309 100 18.474 012 17.342 012 17.463 014 18.931 018 17.798 016
SN 2007S  1203.69              18.539 008 17.460 008 17.629 012 19.028 016 17.904 012
SN 2007S  1213.61   20.582 089 18.665 008 17.758 010 17.973 014 19.140 017 18.156 014
SN 2007S  1224.55   20.766 415 18.871 090 18.095 016 18.332 017
SN 2007S  1246.53   21.266 444 19.185 030 18.719 025 18.990 035 19.445 080 18.888 032
SN 2007af 1165.77   14.670 008 13.991 010 13.969 008 14.233 006 14.071 006 14.034 006
SN 2007af 1166.78   14.432 008 13.826 007 13.800 005 14.049 006 13.889 006 13.856 005
SN 2007af 1169.85   14.031 008 13.404 006 13.422 006 13.736 008 13.478 006 13.445 006
SN 2007af 1170.80   13.960 008 13.333 006 13.362 007 13.694 008 13.407 007 13.367 008
SN 2007af 1171.86                         13.302 010 13.679 010 13.345 007 13.299 008
SN 2007af 1171.86                         13.296 007
SN 2007af 1172.86                         13.263 008 13.697 010 13.300 008 13.242 008
SN 2007af 1174.83   13.943 008 13.187 007 13.228 008 13.764 010 13.280 007 13.210 008
SN 2007af 1178.76   14.209 008 13.284 008 13.228 007 13.900 008 13.425 008
SN 2007af 1179.82   14.334 008 13.329 008 13.282 008 13.961 010 13.487 006 13.254 008
SN 2007af 1181.80   14.562 008 13.426 007 13.369 008 14.052 010 13.632 006 13.323 007
SN 2007af 1182.77   14.685 008 13.493 008 13.422 010 14.134 010 13.716 008 13.353 008
SN 2007af 1185.81   15.065 008 13.715 006 13.653 006 14.383 006 14.022 006 13.524 007
SN 2007af 1190.76   15.730 008 14.181 006 13.882 005 14.442 006 14.607 007 13.849 006
SN 2007af 1194.78   16.218 012 14.560 007 13.961 006 14.349 008 15.063 006 14.102 008
SN 2007af 1197.78   16.551 012 14.840 006 14.035 006 14.303 008 15.334 006 14.270 007
SN 2007af 1199.72   16.689 014 14.998 007 14.091 007 14.287 008 15.497 007 14.374 008
SN 2007af 1202.82   16.902 012 15.260 008 14.227 007 14.315 008 15.737 008 14.571 008
SN 2007af 1204.83   17.038 014            14.360 008 14.406 010 15.875 008 14.720 007
SN 2007af 1207.75   17.206 014 15.598 008 14.592 008 14.632 010 16.044 008 14.929 008
SN 2007af 1211.77   17.362 017 15.794 006 14.857 006 14.905 006 16.240 008 15.153 007
SN 2007af 1213.73   17.417 017 15.867 008 14.942 007 15.014 008 16.308 008 15.240 008
SN 2007af 1218.75   17.565 017 16.015 006 15.151 005 15.272 006 16.443 007 15.406 006
SN 2007af 1224.77   17.656 026 16.132 008 15.360 007 15.505 008 16.549 010 15.580 007
SN 2007af 1226.80              16.168 007 15.421 006 15.598 007 16.595 008 15.637 007
SN 2007af 1231.77              16.252 006 15.588 006 15.779 006 16.662 008 15.747 006
SN 2007af 1239.69   18.003 022 16.370 006 15.845 006 16.055 007 16.792 008 15.941 007
SN 2007af 1246.66   18.167 022 16.480 006 16.053 006 16.295 008 16.869 007 16.110 007
SN 2007af 1256.68   18.296 037 16.630 005 16.384 005 16.638 007 17.009 008 16.350 006
SN 2007ai 1172.88                         17.636 014 17.879 021 18.154 010 17.825 012
SN 2007ai 1174.87   18.966 043 17.980 008 17.605 016 17.928 017 18.215 014 17.806 012
SN 2007ai 1179.87   19.407 058 18.143 010 17.639 017 18.035 017 18.407 016 17.874 012
SN 2007ai 1181.85   19.572 069 18.254 010 17.700 016 18.115 018 18.536 014 17.933 012
SN 2007ai 1182.82   19.715 083 18.302 010 17.727 017 18.169 024 18.605 014 17.999 014
SN 2007ai 1185.86   20.119 118 18.496 010 17.905 012 18.368 018 18.833 016 18.152 012
SN 2007ai 1190.85   20.681 139 18.877 012 18.139 016 18.548 025 19.305 026 18.439 016
SN 2007ai 1194.86              19.193 032 18.216 017 18.485 025 19.713 066 18.676 025
SN 2007ai 1199.78   21.613 483 19.591 025 18.316 017 18.445 025 20.014 050 18.873 020
SN 2007ai 1200.86                         18.354 017 18.443 029 20.155 071 18.918 024
SN 2007ai 1203.87   21.989 402 19.913 025 18.433 018 18.416 028 20.461 045 19.086 026
SN 2007ai 1213.82              20.591 042 18.990 034 18.824 034 21.043 085 19.669 032
SN 2007ai 1227.85                         19.559 052 19.522 049 21.185 176 20.217 063
SN 2007ai 1231.86              21.121 073 19.625 055 19.681 074 21.351 126 20.227 069
SN 2007ai 1235.77              21.163 048 19.775 053 19.777 067 21.388 073 20.334 049
SN 2007ai 1243.77              21.324 060 20.035 056 20.105 100 21.615 120 20.571 067
SN 2007ai 1259.70              21.631 151 20.451 112 20.590 250 21.632 404 20.768 252
SN 2007as 1181.69   16.829 028 15.928 022 16.037 008 16.615 008 15.976 005 15.823 006
SN 2007as 1182.71   16.903 026 15.923 022 16.021 010 16.643 010 15.992 005 15.804 007
SN 2007as 1185.61   17.136 029 16.006 021 16.043 008 16.693 008 16.102 006 15.833 006
SN 2007as 1190.69   17.662 038 16.313 022 16.378 008 17.138 010 16.478 007 16.049 006
SN 2007as 1194.56   18.099 048 16.652 024 16.689 008 17.411 010 16.925 008 16.325 007
SN 2007as 1197.58   18.654 057 16.937 022 16.789 010 17.426 012 17.319 008 16.520 007
SN 2007as 1203.73   19.254 050 17.540 022 16.826 010 17.156 010 17.994 010 16.855 007
SN 2007as 1207.57   19.620 082 17.946 025 17.002 010 17.120 010 18.353 012 17.124 008
SN 2007as 1213.52   20.007 121 18.421 025 17.450 010 17.549 010 18.794 020 17.587 008
SN 2007as 1218.59   20.211 198 18.600 029 17.747 010 17.888 012 19.011 040 17.839 012
SN 2007as 1224.52              18.788 034 17.954 012 18.189 012 19.144 043 18.013 016
SN 2007as 1227.58              18.809 032 18.072 012 18.328 017 19.194 040 18.125 014
SN 2007as 1229.53              18.879 025 18.144 010 18.410 014 19.232 022 18.206 012
SN 2007as 1231.57              18.890 025 18.166 014 18.482 017 19.189 020 18.244 016
SN 2007as 1236.49   20.268 140 18.988 025 18.368 012 18.700 020 19.323 032 18.414 025
SN 2007as 1239.51   20.525 113 18.995 026 18.511 012 18.835 025 19.341 021 18.464 012
SN 2007as 1243.54   20.667 172 19.080 028 18.642 016 19.005 026 19.411 032 18.614 021
SN 2007as 1245.52   20.438 154 19.139 032 18.676 017 19.077 028 19.409 040 18.640 017
SN 2007as 1259.48   20.550 139 19.311 028 19.145 020 19.505 043 19.602 034 18.958 018
SN 2007ax 1185.55   18.237 036 16.259 005 15.922 007 16.115 008 16.630 008 16.038 006
SN 2007ax 1190.61   18.409 071 16.106 006 15.471 005 15.620 006 16.584 010 15.703 006
SN 2007ax 1194.51   19.133 080 16.594 007 15.583 005 15.639 008 17.183 010 15.986 006
SN 2007ax 1197.55   19.373 121 17.079 008 15.881 006 15.816 008 17.697 014 16.370 008
SN 2007ax 1207.49   19.954 104 18.020 028 16.878 012 16.771 016 18.588 070 17.298 016
SN 2007ax 1213.46   19.799 148 18.180 021 17.251 010 17.073 012 18.707 025 17.596 016
SN 2007ax 1218.50                                    17.332 018
SN 2007ax 1219.48   20.205 203 18.422 021 17.527 012            18.883 038 17.820 018
SN 2007ax 1224.46   20.592 267 18.604 021 17.821 016 17.662 018 19.078 044 18.070 018
SN 2007ax 1229.47              18.687 022 18.032 018 17.792 024 19.235 036 18.274 021
SN 2007ax 1235.45   21.031 248 18.870 032 18.393 022 18.211 029 19.419 035 18.516 025
SN 2007ax 1239.45   20.940 291 19.027 040 18.562 028 18.336 030 19.487 040 18.578 024
SN 2007ax 1246.45              19.071 068 18.837 036 18.433 044 19.531 073 18.812 042
SN 2007ba 1194.83   18.815 064 17.771 012 17.685 016 17.726 021 17.982 017 17.772 014
SN 2007ba 1197.84   18.958 066 17.686 008 17.483 014 17.690 021 17.919 014 17.613 010
SN 2007ba 1200.84                         17.405 014 17.668 025 18.119 014 17.597 010
SN 2007ba 1202.87   19.844 068 17.963 008 17.467 017 17.761 029 18.323 014 17.682 008
SN 2007ba 1203.83   19.842 048 18.047 008 17.493 024 17.902 032 18.466 012 17.729 008
SN 2007ba 1207.78   20.542 098 18.624 010 17.718 028 18.009 036 19.108 017 18.123 010
SN 2007ba 1211.80   21.121 311 19.222 014 17.973 025 18.091 030 19.698 045 18.570 014
SN 2007ba 1213.76   21.348 245 19.431 017 18.062 032 18.057 037 19.952 029 18.753 012
SN 2007ba 1218.83   22.301 482 19.808 025 18.440 035 18.328 037 20.309 060 19.261 029
SN 2007ba 1224.73              20.206 081 19.012 045 18.790 044 20.765 261 19.489 082
SN 2007ba 1227.78              20.422 082 19.005 047 18.929 060 20.706 115 19.775 050
SN 2007ba 1229.78              20.339 059 19.054 055 18.931 071 20.800 112 19.797 045
SN 2007ba 1232.72              20.386 035 19.181 058 19.136 075 20.905 069 19.861 035
SN 2007ba 1235.69              20.585 029                       20.928 053 19.994 032
SN 2007ba 1243.73              20.724 042 19.253 082            21.174 095 20.270 049
SN 2007ba 1246.69              20.890 094 19.612 071            21.168 168 20.429 083
SN 2007ba 1255.60              20.833 117 19.641 097 19.506 129 21.009 231 20.606 137
SN 2007bc 1197.64   16.526 035 15.944 007 15.999 010 16.407 014 16.150 010 16.026 008
SN 2007bc 1199.65   16.489 030 15.866 006 15.935 008 16.472 012 16.083 010 15.943 008
SN 2007bc 1202.66   16.692 029 15.884 007 15.922 008 16.568 014 16.059 012 15.927 006
SN 2007bc 1203.65   16.797 026 15.911 007 15.913 008 16.563 014 16.116 014 15.931 007
SN 2007bc 1224.60   19.816 214 17.842 021 16.802 014 16.971 021 18.558 135 17.170 017
SN 2007bc 1227.61              18.107 014 16.935 010 17.036 014            17.390 012
SN 2007bc 1231.61              18.359 012 17.258 012 17.358 017 18.901 021 17.683 012
SN 2007bc 1232.62              18.418 017 17.325 016 17.399 021 18.952 033 17.720 012
SN 2007bc 1235.54   20.066 085 18.559 010 17.497 010 17.626 016 19.046 021 17.902 012
SN 2007bc 1259.51   20.881 238 19.087 014 18.339 014 18.654 025 19.624 035 18.594 018
SN 2007bd 1197.52   18.266 024 17.633 008 17.670 008 17.792 014 17.739 010 17.717 010
SN 2007bd 1199.53   17.674 017 17.134 008 17.171 010 17.382 017 17.231 008 17.254 010
SN 2007bd 1206.60   17.235 053 16.622 072 16.630 016 17.219 047 16.653 020 16.648 010
SN 2007bd 1207.54   17.254 096 16.549 008 16.605 007 17.257 014 16.665 007 16.636 012
SN 2007bd 1213.49   17.845 022 16.791 005 16.793 006 17.479 010 16.958 007 16.807 007
SN 2007bd 1218.51   18.444 029 17.163 007 17.207 007 18.028 017 17.408 010 17.108 008
SN 2007bd 1224.49   19.334 061 17.774 008 17.408 008 18.021 016 18.159 014 17.478 010
SN 2007bd 1227.55              18.083 010 17.440 008 17.850 014 18.483 020 17.650 010
SN 2007bd 1235.48   20.358 092 18.894 014 17.842 012 17.926 014 19.293 021 18.283 012
SN 2007bd 1239.48   20.668 147 19.177 014 18.131 010 18.203 021 19.606 033 18.611 020
SN 2007bd 1245.47   20.872 301 19.404 032 18.428 016 18.572 025 19.868 063 18.858 029
SN 2007bd 1259.45   21.322 343 19.769 056 18.938 025 19.262 045 20.113 049 19.322 028
SN 2007bd 1418.80   21.906 448 22.171 139 22.820 335 21.472 234 22.411 228 22.114 231
SN 2007bd 1422.81              22.147 131 22.553 236 21.626 222 22.630 246 22.334 241
SN 2007bm 1224.66   15.614 012 14.397 004 14.001 007 14.350 007 14.658 004 14.163 005
SN 2007bm 1227.64              14.425 004 14.002 006 14.435 006 14.721 004 14.144 010
SN 2007bm 1227.64                                                          14.154 003
SN 2007bm 1229.57              14.485 004 14.020 004 14.482 005 14.813 004 14.188 004
SN 2007bm 1229.57                         14.024 004
SN 2007bm 1231.65              14.594 005 14.128 005 14.607 007 14.959 004 14.257 006
SN 2007bm 1235.58   16.720 012 14.863 007 14.395 008 14.867 008 15.326 006 14.480 008
SN 2007bm 1239.60   17.406 014 15.228 005 14.588 005 14.887 007 15.814 005 14.754 004
SN 2007bm 1241.54   17.728 021 15.444 005 14.638 005 14.853 006 16.064 006 14.895 006
SN 2007bm 1241.54   17.741 017 15.444 005
SN 2007bm 1249.54   18.595 076 16.185 008 14.862 004 14.781 004 16.912 014 15.357 006
SN 2007bm 1255.56   19.082 043 16.662 007 15.264 004 15.061 005 17.331 010 15.778 005
SN 2007bm 1259.55   19.178 048 16.861 008 15.531 007 15.365 007 17.523 010 16.018 006
SN 2007ca 1218.67   17.648 020 16.695 006 16.448 006 16.511 006 16.867 008 16.603 008
SN 2007ca 1224.70   16.936 025 16.067 008 15.834 008 16.082 014 16.214 010 15.916 007
SN 2007ca 1227.72              15.978 005 15.746 005 16.133 006 16.162 007 15.847 007
SN 2007ca 1229.68              16.000 004 15.739 004 16.215 005 16.191 006 15.857 006
SN 2007ca 1231.73              16.067 005 15.786 004 16.294 007 16.272 007 15.882 006
SN 2007ca 1232.69              16.100 004 15.807 004 16.325 006 16.316 006 15.911 006
SN 2007ca 1235.65   17.489 016 16.232 007 15.942 007 16.482 010 16.469 008 16.023 008
SN 2007ca 1239.66   17.935 021 16.456 005 16.219 006 16.845 008 16.772 007 16.218 006
SN 2007ca 1243.69   18.423 022 16.751 005 16.462 005 17.047 007 17.174 008 16.450 006
SN 2007ca 1246.63   18.693 036 16.974 006 16.532 005 17.025 008 17.443 010 16.595 008
SN 2007ca 1255.69   19.667 097 17.754 010 16.681 006 16.808 008 18.340 021 17.090 008
SN 2007ca 1259.61   19.964 107 18.072 008 16.825 006 16.816 008 18.604 022 17.316 010
SN 2007hx 1354.74   20.239 061 19.287 010 19.053 010 19.386 024 19.415 016 19.158 017
SN 2007hx 1354.74                                                          19.180 016
SN 2007hx 1357.82   20.398 129 19.307 017 19.055 017 19.393 035 19.537 029 19.176 021
SN 2007hx 1359.77   20.590 393 19.341 033 19.118 067 19.516 106 19.477 068 19.163 053
SN 2007hx 1363.68   20.993 133 19.685 024 19.296 017 19.685 029 19.897 042 19.450 029
SN 2007hx 1365.77   21.226 192 19.787 028 19.385 021 19.838 045 19.985 042 19.465 029
SN 2007hx 1376.69              20.677 032 19.875 026 20.017 042 21.344 073 20.174 030
SN 2007hx 1378.79              21.139 053 19.957 033 20.032 041 21.609 111 20.284 053
SN 2007hx 1380.78              21.160 049 20.051 030 19.859 042 21.656 070 20.576 052
SN 2007hx 1383.69              21.449 060 20.202 034 19.876 048 21.841 107 20.718 059
SN 2007hx 1392.74              21.885 101 20.643 058 20.418 071 22.070 163 21.110 099
SN 2007hx 1395.78                         20.661 300 20.534 439
SN 2007hx 1403.73              22.124 238 21.106 111 20.840 129 22.131 303 21.640 217
SN 2007hx 1411.69              22.548 146 21.269 064 21.278 118 22.583 179 21.591 107
SN 2007if 1357.76              17.782 007 17.503 007 17.840 010 18.039 012 17.581 008
SN 2007if 1359.73   19.519 095 17.912 008 17.568 008 17.879 012 18.248 017 17.658 010
SN 2007if 1362.73   20.038 080 18.171 008 17.675 008 17.963 012 18.538 014 17.826 010
SN 2007if 1363.73   20.105 077 18.254 008                       18.645 016
SN 2007if 1364.67              18.337 012 17.755 008 17.984 012 18.712 025 17.945 014
SN 2007if 1366.75                                               18.975 076
SN 2007if 1368.71              18.634 070 17.952 029 17.997 026 19.043 091 18.204 038
SN 2007if 1376.64   21.132 166 19.288 012 18.294 008 18.238 010 19.965 035 18.759 012
SN 2007if 1380.67   21.614 177 19.495 014 18.436 012 18.313 012 20.120 029 18.937 016
SN 2007if 1386.67 a 22.111 232 19.729 008 18.646 005 18.519 008 20.303 021 19.144 008
SN 2007if 1392.72              19.829 028 18.825 012 18.727 021 20.462 058 19.295 021
SN 2007if 1395.71              19.858 065 18.956 028 18.790 028            19.281 050
SN 2007if 1403.70              20.112 053 19.160 026 19.124 034 20.646 116 19.621 042
SN 2007if 1409.65              20.246 025 19.311 017 19.440 029 20.735 053 19.725 026
SN 2007if 1421.63              20.375 042 19.616 025 19.766 036 20.815 074 19.876 038
SN 2007if 1428.61              20.706 230 19.649 075 19.857 104            20.064 177
SN 2007if 1435.58              20.581 025 19.944 022 20.168 057 21.122 068 20.128 032
SN 2007if 1443.58              20.731 026 20.137 021 20.503 055 21.232 049 20.277 029
SN 2007jg 1363.81   18.716 025 17.602 007 17.624 014 17.988 018 17.728 008 17.631 008
SN 2007jg 1364.84   18.689 026 17.542 007 17.560 010 18.014 021 17.675 008 17.583 008
SN 2007jg 1365.86   18.673 024 17.517 005 17.499 010 18.030 017 17.651 008 17.544 008
SN 2007jg 1368.83              17.553 010 17.449 014 18.120 025 17.684 016 17.511 014
SN 2007jg 1376.79   19.747 049 17.988 006 17.816 008 18.687 028 18.261 010 17.814 008
SN 2007jg 1378.86   19.834 085 18.182 008 17.984 014 18.816 035 18.503 014 17.962 010
SN 2007jg 1380.84   20.097 072 18.392 010 18.095 016 18.904 037 18.781 018 18.110 010
SN 2007jg 1383.76   20.684 139 18.687 010 18.221 014 18.898 040 19.104 017 18.311 012
SN 2007jg 1385.85   21.699 425 18.910 012 18.254 016 18.921 042 19.366 021 18.403 012
SN 2007jg 1392.83              19.543 018 18.370 017 18.647 032 19.955 029 18.825 017
SN 2007jg 1394.77              19.692 021 18.497 017 18.644 032 20.075 036 18.982 017
SN 2007jg 1395.81              19.702 052 18.527 030            20.137 271 19.088 089
SN 2007jg 1397.74              19.889 050 18.679 020 18.758 028 20.239 097 19.125 030
SN 2007jg 1403.82              20.177 060 19.108 025 19.297 042 20.539 107 19.534 043
SN 2007jg 1411.74              20.559 032 19.493 033 19.772 058 20.885 064 19.910 028
SN 2007jg 1413.74              20.655 053 19.682 047            20.891 073 19.852 036
SN 2007jg 1417.73              20.677 036 19.738 042 20.005 079 20.954 065 20.004 033
SN 2007jg 1421.69                         19.877 045 20.312 107 20.985 064 20.180 035
SN 2007jg 1423.67              20.658 063 19.865 048 20.459 122 20.840 103 20.105 063
SN 2007jg 1425.76                         19.915 070 20.664 171 20.914 170 20.028 088
SN 2007jh 1363.85              18.581 014 18.366 016 18.556 022 18.803 018 18.519 014
SN 2007jh 1364.88              18.516 010 18.301 014 18.589 035 18.754 016 18.435 016
SN 2007jh 1368.86              18.552 021 18.191 018 18.598 041 18.837 034 18.366 021
SN 2007jh 1376.84              19.543 029 18.575 016 18.891 022 19.993 047 18.911 021
SN 2007jh 1378.89              19.825 029 18.700 017 18.902 033            18.950 107
SN 2007jh 1380.87              20.066 025 18.793 033 18.842 025 20.734 345 19.270 045
SN 2007jh 1385.89                                                          19.602 090
SN 2007jh 1392.85              20.929 058 19.660 042 19.648 064 21.281 143 20.209 077
SN 2007jh 1394.79              21.083 079 19.763 044 19.756 049 21.385 088 20.447 058
SN 2007jh 1395.85              21.240 164 19.929 044 19.750 068 21.682 192 20.534 081
SN 2007jh 1398.84                         19.873 082 19.839 073
SN 2007jh 1409.86              21.388 132 20.412 074
SN 2007jh 1413.79              21.428 089            20.307 116
SN 2007jh 1425.79              21.604 212 21.136 223 20.465 244            21.656 298
SN 2007le 1387.78 a 16.764 018 15.455 005 15.127 005 15.472 007 15.657 006 15.321 007
SN 2007le 1388.58 a 16.357 017 15.142 005 14.813 004 15.131 004 15.310 005 15.006 005
SN 2007le 1392.59   15.170 017 14.238 006 14.002 007 14.333 008 14.346 006 14.124 006
SN 2007le 1392.59              14.234 007
SN 2007le 1394.59              14.023 006 13.815 006 14.189 008 14.142 008 13.921 008
SN 2007le 1395.59   14.934 032 13.963 006 13.754 006 14.162 006 14.085 008 13.851 006
SN 2007le 1398.50                         13.650 006 14.170 008 14.011 008 13.739 007
SN 2007le 1400.58   14.958 021 13.871 005 13.608 004 14.219 006 14.021 007 13.698 006
SN 2007le 1403.55   15.116 018 13.914 004 13.631 007 14.286 006 14.113 007 13.713 006
SN 2007le 1403.55                         13.621 006 14.295 006
SN 2007le 1407.61   15.442 024 14.090 005 13.825 004 14.498 007 14.352 006 13.843 005
SN 2007le 1409.57   15.596 025 14.217 006 13.963 006 14.644 008 14.519 008 13.948 007
SN 2007le 1411.57   15.875 021 14.364 006 14.114 006 14.836 008 14.714 006 14.077 006
SN 2007le 1413.59   16.130 021 14.523 004 14.250 004 14.923 005 14.924 007 14.217 004
SN 2007le 1417.62   16.629 026 14.853 006 14.347 006 14.867 008 15.365 008 14.424 006
SN 2007le 1426.55   17.556 024 15.618 008 14.480 006 14.643 008 16.190 010 14.877 006
SN 2007le 1428.56   17.647 070 15.779 006 14.562 004 14.655 004 16.361 012 14.986 006
SN 2007le 1428.56   17.795 055
SN 2007le 1430.54   17.845 041 15.926 007 14.672 007 14.696 008 16.498 010 15.114 008
SN 2007le 1435.53   18.146 044 16.229 006 15.031 005 15.075 006 16.770 008 15.450 006
SN 2007le 1440.55   18.257 041 16.405 006 15.284 005 15.379 006 16.922 010 15.673 006
SN 2007le 1443.62              16.475 007 15.397 004 15.522 006 16.984 010 15.767 005
SN 2007le 1445.54   18.315 030 16.518 008 15.461 008 15.611 010 16.998 010 15.822 008
SN 2007le 1449.54   18.391 065 16.593 007 15.598 004 15.784 006 17.033 010 15.940 006
SN 2007le 1455.53   18.477 070 16.690 008 15.804 006 16.016 008 17.124 014 16.093 008
SN 2007le 1456.54   18.404 085 16.700 008 15.840 008 16.047 008 17.176 017 16.122 008
SN 2007le 1457.52   18.623 058 16.704 008 15.873 007 16.090 008 17.167 021 16.167 010
SN 2007le 1466.52   18.624 037 16.864 008 16.165 007 16.412 008 17.238 021 16.395 014
SN 2007le 1470.54   18.679 036 16.934 008 16.283 008 16.559 010 17.357 012 16.486 010
SN 2007mm 1385.69   21.583 250 20.343 026 20.156 036 20.134 064 20.555 050 20.071 035
SN 2007mm 1392.65   21.775 173 19.737 014 19.316 014 19.465 018 20.165 025 19.392 017
SN 2007mm 1394.66              19.751 017 19.256 017 19.407 022 20.210 037 19.384 020
SN 2007mm 1395.63   22.106 539 19.825 022 19.175 018 19.388 026 20.228 056 19.382 032
SN 2007mm 1400.70              20.426 099 19.466 051 19.528 043 21.354 256 19.828 074
SN 2007mm 1403.62              21.002 042 19.721 020 19.701 026 21.580 067 20.177 025
SN 2007mm 1407.77                         19.995 040
SN 2007mm 1409.71              21.552 041 20.225 022 19.978 029 22.177 108 20.869 042
SN 2007mm 1418.69              22.068 091 20.905 053 20.721 082 22.334 171 21.471 088
SN 2007nq 1397.63   18.079 029 17.428 012 17.485 012 17.935 017 17.557 014 17.493 014
SN 2007nq 1400.65              17.413 010 17.443 010 17.964 017 17.587 017 17.463 012
SN 2007nq 1403.58              17.561 007 17.509 008 18.047 012 17.732 008 17.552 008
SN 2007nq 1407.73   19.454 094 17.921 008 17.777 008 18.465 016 18.162 014 17.779 010
SN 2007nq 1409.63   19.583 049 18.105 010 17.900 012 18.576 018 18.418 014 17.920 012
SN 2007nq 1411.60   20.010 058 18.376 008 18.005 010 18.605 017 18.728 012 18.071 010
SN 2007nq 1413.61   20.451 121 18.648 010 18.056 008 18.497 020 19.015 020 18.231 014
SN 2007nq 1421.61   21.398 271 19.597 022 18.450 012 18.448 016 20.056 035 18.962 020
SN 2007nq 1422.62              19.736 029 18.546 012 18.506 017 20.079 050 19.057 024
SN 2007nq 1423.60              19.839 034 18.608 014 18.644 021 20.245 065 19.101 026
SN 2007nq 1427.65              20.053 084 18.951 029 18.924 035 20.645 195 19.340 050
SN 2007nq 1430.61              20.235 071 19.140 025 19.110 029 20.763 175 19.532 048
