SN2005eu        54 02 27 58.96 +28 09 58.25 23     14.227     0.002     14.235     0.027 22     13.633     0.002     13.660     0.021 19     13.464     0.002     13.505     0.034
SN2005eu        55 02 27 59.33 +28 09 23.93 11     15.260     0.006     15.233     0.054 10     14.547     0.007     14.559     0.068 13     14.274     0.005     14.327     0.073
SN2005eu        56 02 27 59.59 +28 13 25.54 -9 -99999.    -9999.    -99999.    -9999.    -9 -99999.    -9999.    -99999.    -9999.    06     15.099     0.016     15.024     0.125
SN2005eu        57 02 28 00.13 +28 09 15.44 18     14.216     0.003     14.271     0.027 16     13.728     0.003     13.781     0.033 16     13.631     0.003     13.575     0.036
SN2005hf        01 01 26 52.38 +19 07 59.35 -9 -99999.    -9999.    -99999.    -9999.    -9 -99999.    -9999.    -99999.    -9999.    06     15.728     0.022     15.685     0.221
SN2005hf        02 01 26 53.70 +19 04 07.41 30     15.497     0.002     15.449     0.050 28     14.986     0.003     14.989     0.061 29     14.797     0.003     14.814     0.103
SN2005hf        03 01 26 57.66 +19 06 52.70 30     16.222     0.002     16.314     0.085 30     15.513     0.003     15.663     0.098 28     15.342     0.005     15.455     0.153
SN2005hf        04 01 26 57.73 +19 03 16.46 31     16.324     0.003     16.267     0.084 31     15.703     0.003     15.563     0.109 27     15.383     0.005     15.353     0.140
SN2005hf        05 01 26 58.88 +19 07 35.46 30     13.925     0.002     13.933     0.030 30     13.569     0.002     13.510     0.036 29     13.521     0.002     13.478     0.035
SN2005hf        06 01 27 00.12 +19 07 38.51 30     14.737     0.002     14.724     0.035 30     14.027     0.002     14.074     0.044 29     13.757     0.002     13.809     0.047
SN2005hf        07 01 27 03.74 +19 04 26.43 29     14.372     0.002     14.335     0.030 28     13.763     0.002     13.723     0.035 29     13.467     0.002     13.462     0.039
SN2005hf        08 01 27 03.74 +19 03 38.57 31     16.937     0.003     16.938     0.156 30     16.270     0.004     16.483     0.201 -9 -99999.    -9999.    -99999.    -9999.
SN2005hf        09 01 27 04.41 +19 06 00.71 28     12.617     0.002     12.568     0.027 28     12.235     0.002     12.166     0.034 29     12.140     0.002     12.136     0.022
SN2005hf        10 01 27 05.43 +19 05 01.50 29     16.968     0.004     16.964     0.164 27     16.212     0.005     16.419     0.201 25     15.624     0.006     15.499     0.168
SN2005hf        11 01 27 05.85 +19 09 48.59 30     16.524     0.003     16.599     0.108 29     16.005     0.004     15.987     0.151 26     15.644     0.006     15.500     0.165
SN2005hf        12 01 27 08.42 +19 06 03.96 28     16.610     0.003     16.648     0.120 27     16.029     0.004     16.274     0.176 -9 -99999.    -9999.    -99999.    -9999.
SN2005hf        13 01 27 09.27 +19 06 24.36 28     14.301     0.002     14.317     0.029 27     13.731     0.002     13.707     0.038 29     13.398     0.002     13.444     0.034
SN2005hf        14 01 27 10.21 +19 06 28.44 28     15.278     0.002     15.316     0.046 27     14.596     0.002     14.673     0.052 28     14.350     0.003     14.373     0.066
SN2005hf        15 01 27 10.29 +19 05 05.69 28     16.112     0.002     16.030     0.077 28     15.694     0.003     15.665     0.105 27     15.561     0.005     15.611     0.178
SN2005hf        16 01 27 10.35 +19 03 25.03 29     15.327     0.002     15.423     0.048 27     14.822     0.002     14.947     0.067 30     14.667     0.003     14.640     0.083
SN2005hf        17 01 27 10.76 +19 06 21.60 28     15.563     0.002     15.527     0.056 28     15.074     0.002     15.115     0.070 29     15.025     0.004     15.039     0.112
SN2005hf        18 01 27 13.38 +19 05 45.48 16     14.851     0.009     14.934     0.062 16     14.251     0.009     14.353     0.059 10     14.014     0.011     14.169     0.063
SN2005hf        19 01 27 13.53 +19 07 12.75 24     16.211     0.003     16.397     0.109 23     15.447     0.004     15.580     0.114 20     14.890     0.005     15.048     0.129
SN2005hf        20 01 27 13.96 +19 06 07.16 29     13.886     0.002     13.919     0.029 28     13.536     0.002     13.567     0.038 28     13.503     0.002     13.506     0.028
SN2005hf        21 01 27 16.04 +19 08 32.51 28     16.091     0.003     16.061     0.074 27     15.424     0.003     15.420     0.080 29     15.156     0.004     15.194     0.126
SN2005hf        22 01 27 16.79 +19 09 36.61 28     16.473     0.003     16.457     0.116 29     15.897     0.004     15.822     0.111 25     15.698     0.006     15.474     0.174
SN2005hf        23 01 27 16.95 +19 04 34.07 30     11.085     0.003     11.086     0.025 25     10.729     0.003     10.733     0.034 27     10.639     0.002     10.630     0.020
SN2005hf        24 01 27 17.23 +19 05 10.68 06     15.226     0.013     15.235     0.092 10     14.570     0.010     14.597     0.106 05     14.195     0.015     14.322     0.089
SN2005hf        25 01 27 17.34 +19 06 49.38 26     15.888     0.002     15.828     0.066 25     15.258     0.003     15.248     0.081 25     15.092     0.004     15.195     0.123
SN2005hf        26 01 27 17.80 +19 09 51.49 26     13.470     0.002     13.498     0.025 25     13.085     0.002     13.142     0.032 28     13.062     0.002     13.053     0.026
SN2005hf        27 01 27 17.89 +19 06 30.12 26     16.152     0.003     16.099     0.093 25     15.541     0.003     15.703     0.160 25     15.307     0.005     14.978     0.109
SN2005hf        28 01 27 18.19 +19 05 58.13 26     16.547     0.003     16.706     0.146 -9 -99999.    -9999.    -99999.    -9999.    -9 -99999.    -9999.    -99999.    -9999.
SN2005hf        29 01 27 20.31 +19 10 29.37 18     14.994     0.003     15.049     0.045 16     14.452     0.003     14.462     0.061 16     14.192     0.004     14.178     0.054
SN2005hk        01 00 27 36.30 -01 11 58.40 27     16.275     0.003     16.209     0.091 29     15.665     0.004     15.738     0.117 26     15.421     0.005     15.356     0.157
SN2005hk        02 00 27 37.35 -01 10 56.08 27     15.758     0.002     15.789     0.059 29     15.065     0.003     15.150     0.063 26     14.876     0.004     14.844     0.104
SN2005hk        03 00 27 38.37 -01 09 00.37 30     14.091     0.002     14.108     0.026 30     13.447     0.002     13.414     0.021 28     13.195     0.002     13.203     0.032
SN2005hk        04 00 27 38.41 -01 11 30.85 27     14.360     0.002     14.333     0.023 30     13.752     0.002     13.756     0.026 27     13.643     0.002     13.580     0.048
SN2005hk        05 00 27 38.85 -01 09 16.30 29     14.719     0.002     14.694     0.030 30     14.257     0.002     14.245     0.038 27     14.179     0.003     14.155     0.058
SN2005hk        06 00 27 40.38 -01 08 19.13 27     16.717     0.003     16.658     0.112 27     16.129     0.005     16.059     0.161 23     15.854     0.007     15.764     0.245
SN2005hk        07 00 27 41.75 -01 10 57.27 27     15.888     0.002     15.911     0.084 29     15.392     0.003     15.426     0.130 27     15.295     0.005     15.384     0.195
SN2005hk        08 00 27 42.03 -01 13 46.81 26     16.877     0.005     16.722     0.183 24     16.117     0.006     16.277     0.231 26     15.453     0.006     15.849     0.307
SN2005hk        09 00 27 45.46 -01 10 09.93 29     16.385     0.002     16.257     0.115 30     15.790     0.003     15.881     0.157 -9 -99999.    -9999.    -99999.    -9999.
SN2005hk        10 00 27 46.20 -01 09 55.83 29     16.525     0.003     16.388     0.127 30     15.892     0.003     15.982     0.189 -9 -99999.    -9999.    -99999.    -9999.
SN2005hk        11 00 27 46.42 -01 08 32.48 30     16.916     0.003     16.822     0.182 31     16.250     0.005     16.052     0.199 23     16.055     0.009     15.725     0.244
SN2005hk        12 00 27 47.40 -01 13 05.79 31     15.984     0.002     15.938     0.092 31     15.386     0.003     15.216     0.091 28     15.080     0.004     14.884     0.127
SN2005hk        13 00 27 47.82 -01 13 59.74 28     15.289     0.002     15.311     0.056 -9 -99999.    -9999.    -99999.    -9999.    28     14.606     0.003     14.647     0.099
SN2005hk        14 00 27 48.00 -01 12 55.69 30     16.088     0.002     16.186     0.094 31     15.521     0.003     15.444     0.098 28     15.380     0.005     15.489     0.218
SN2005hk        15 00 27 51.59 -01 14 36.14 28     15.314     0.002     15.285     0.060 -9 -99999.    -9999.    -99999.    -9999.    29     15.038     0.004     15.154     0.162
SN2005hk        16 00 27 57.20 -01 13 03.09 32     12.444     0.001     12.451     0.024 31     12.106     0.002     12.130     0.022 29     12.026     0.002     12.059     0.021
SN2005hk        17 00 27 58.40 -01 13 12.01 31     13.974     0.002     13.976     0.029 30     13.900     0.002     13.857     0.038 28     13.823     0.002     13.822     0.051
SN2005hk        18 00 27 58.56 -01 12 13.51 30     15.576     0.002     15.586     0.076 31     15.132     0.002     15.143     0.096 28     15.008     0.004     15.287     0.195
SN2005hk        19 00 27 58.93 -01 15 00.75 30     16.124     0.002     16.082     0.098 -9 -99999.    -9999.    -99999.    -9999.    -9 -99999.    -9999.    -99999.    -9999.
SN2005hk        20 00 27 59.35 -01 09 36.32 29     13.192     0.002     13.194     0.028 31     12.788     0.002     12.786     0.025 28     12.753     0.002     12.674     0.030
SN2005hk        21 00 28 01.15 -01 11 29.18 31     14.496     0.002     14.488     0.030 31     14.044     0.002     14.062     0.057 27     13.989     0.002     14.019     0.066
SN2005hk        22 00 28 02.08 -01 08 55.72 28     16.448     0.003     16.404     0.123 30     15.865     0.003     15.671     0.142 -9 -99999.    -9999.    -99999.    -9999.
SN2005hk        23 00 28 02.43 -01 09 21.48 29     12.926     0.002     12.915     0.024 30     12.428     0.002     12.453     0.025 27     12.373     0.002     12.380     0.030
SN2005hk        24 00 28 02.72 -01 08 07.78 26     15.471     0.002     15.443     0.058 26     14.920     0.003     14.867     0.075 23     14.863     0.005     14.830     0.113
SN2005hk        25 00 28 02.95 -01 11 23.37 30     13.934     0.002     13.983     0.030 30     13.315     0.002     13.331     0.033 27     13.174     0.002     13.173     0.040
SN2005hk        26 00 28 04.75 -01 12 34.85 25     12.780     0.002     12.837     0.024 25     12.411     0.002     12.455     0.028 24     12.339     0.002     12.369     0.024
SN2005hk        27 00 28 05.48 -01 12 24.58 18     14.914     0.003     15.003     0.044 18     14.290     0.003     14.324     0.044 18     14.133     0.003     14.145     0.071
SN2005hk        28 00 28 05.56 -01 14 45.10 18     15.989     0.003     16.041     0.105 17     15.710     0.005     15.594     0.138 16     15.634     0.009     15.648     0.243
SN2005iq        01 23 58 16.89 -18 39 18.83 13     16.600     0.005     16.610     0.138 16     15.957     0.005     16.120     0.205 -9 -99999.    -9999.    -99999.    -9999.
SN2005iq        02 23 58 18.69 -18 44 59.74 17     14.340     0.002     14.353     0.028 16     13.800     0.002     13.858     0.043 14     13.708     0.003     13.738     0.041
SN2005iq        03 23 58 18.90 -18 43 02.28 17     15.369     0.002     15.329     0.038 17     15.015     0.003     14.967     0.088 15     14.970     0.006     14.865     0.114
SN2005iq        04 23 58 18.91 -18 42 37.46 17     15.266     0.003     15.118     0.036 17     14.600     0.003     14.548     0.055 15     14.399     0.004     14.382     0.067
SN2005iq        05 23 58 19.21 -18 43 59.32 17     16.233     0.003     16.364     0.110 17     15.595     0.004     15.563     0.127 13     15.357     0.006     15.128     0.126
SN2005iq        06 23 58 20.06 -18 42 46.75 17     15.509     0.002     15.531     0.056 18     15.160     0.003     15.203     0.087 16     15.133     0.005     14.828     0.097
SN2005iq        07 23 58 21.90 -18 41 33.62 17     13.494     0.002     13.407     0.026 17     13.144     0.002     13.104     0.031 13     13.094     0.003     13.094     0.035
SN2005iq        08 23 58 24.12 -18 45 51.81 18     15.567     0.002     15.648     0.060 18     15.104     0.003     15.148     0.096 15     14.989     0.005     14.983     0.118
SN2005iq        09 23 58 24.34 -18 45 31.96 18     15.836     0.002     15.748     0.066 18     15.500     0.004     15.684     0.133 16     15.400     0.006     15.525     0.201
SN2005iq        10 23 58 25.63 -18 45 56.17 18     11.438     0.003     11.374     0.023 18     10.814     0.003     10.807     0.025 17     10.559     0.003     10.550     0.020
SN2005iq        11 23 58 27.22 -18 43 10.95 18     15.949     0.003     15.688     0.067 18     15.342     0.004     15.267     0.094 17     15.088     0.006     14.970     0.115
SN2005iq        12 23 58 28.65 -18 44 30.39 18     16.785     0.004     16.726     0.136 18     16.100     0.005     16.137     0.226 -9 -99999.    -9999.    -99999.    -9999.
SN2005iq        13 23 58 29.21 -18 42 47.02 18     16.212     0.003     16.248     0.100 18     15.601     0.004     15.562     0.127 17     15.355     0.006     15.077     0.144
SN2005iq        14 23 58 30.27 -18 45 24.42 18     15.981     0.003     16.128     0.077 18     15.437     0.004     15.588     0.134 17     15.310     0.006     15.478     0.168
SN2005iq        15 23 58 30.35 -18 45 36.57 18     15.166     0.002     15.313     0.053 18     14.818     0.003     14.763     0.060 17     14.709     0.004     14.967     0.118
SN2005iq        16 23 58 30.71 -18 40 10.10 12     16.111     0.005     16.026     0.099 12     15.338     0.005     15.403     0.148 15     14.752     0.005     14.921     0.119
SN2005iq        17 23 58 32.06 -18 44 30.94 17     15.858     0.002     15.879     0.064 18     15.437     0.004     15.469     0.101 17     15.341     0.006     15.283     0.154
SN2005iq        18 23 58 32.53 -18 46 03.42 18     16.148     0.003     16.172     0.087 18     15.825     0.004     15.969     0.208 -9 -99999.    -9999.    -99999.    -9999.
SN2005iq        19 23 58 32.93 -18 39 36.62 12     17.527     0.010     17.037     0.184 13     16.611     0.010     16.427     0.268 07     15.897     0.015     15.468     0.171
SN2005iq        20 23 58 33.15 -18 45 51.81 15     16.473     0.005     16.465     0.127 12     15.864     0.007     15.923     0.165 13     15.275     0.008     15.336     0.151
SN2005iq        21 23 58 33.99 -18 45 06.26 18     16.384     0.003     16.545     0.130 18     15.714     0.004     15.603     0.125 17     15.424     0.006     15.423     0.182
SN2005iq        22 23 58 34.77 -18 39 30.91 17     17.239     0.007     17.015     0.192 18     16.418     0.008     16.403     0.248 13     15.734     0.009     15.358     0.165
SN2005iq        23 23 58 35.78 -18 44 48.42 18     16.508     0.003     16.641     0.133 18     15.926     0.005     15.899     0.165 -9 -99999.    -9999.    -99999.    -9999.
SN2005iq        24 23 58 37.80 -18 41 50.63 18     16.995     0.004     16.872     0.172 18     16.397     0.006     16.149     0.215 13     16.149     0.012     15.876     0.237
SN2005iq        25 23 58 38.39 -18 42 49.46 18     14.468     0.002     14.487     0.030 18     14.124     0.002     14.160     0.035 17     14.062     0.003     14.065     0.057
SN2005iq        26 23 58 39.56 -18 42 51.18 18     16.294     0.003     16.267     0.100 18     15.703     0.004     15.915     0.159 -9 -99999.    -9999.    -99999.    -9999.
SN2005iq        27 23 58 40.22 -18 44 39.20 18     14.925     0.002     14.917     0.038 18     14.371     0.003     14.344     0.051 16     14.234     0.003     14.364     0.073
SN2005iq        28 23 58 43.09 -18 40 34.79 18     16.106     0.003     16.013     0.073 18     15.540     0.004     15.436     0.120 14     15.445     0.006     15.500     0.177
SN2005iq        29 23 58 43.31 -18 42 19.10 18     14.169     0.002     14.171     0.029 18     13.665     0.002     13.705     0.036 15     13.597     0.003     13.584     0.043
SN2005iq        30 23 58 47.47 -18 45 02.86 14     14.648     0.003     14.699     0.035 13     14.377     0.003     14.404     0.061 12     14.316     0.004     14.349     0.063
SN2005iq        31 23 58 47.57 -18 42 46.98 14     15.283     0.003     15.263     0.041 14     14.799     0.003     14.770     0.055 13     14.743     0.005     14.772     0.097
SN2005iq        32 23 58 47.90 -18 44 33.26 14     13.344     0.003     13.356     0.023 13     13.058     0.003     13.067     0.029 13     13.014     0.003     13.060     0.030
SN2005iq        33 23 58 48.20 -18 45 39.64 13     15.317     0.003     15.461     0.055 13     14.742     0.003     14.813     0.070 12     14.496     0.004     14.541     0.082
SN2005ke        01 03 34 47.85 -25 00 03.14 33     16.039     0.002     16.023     0.080 31     15.397     0.003     15.265     0.089 29     15.087     0.004     15.329     0.191
SN2005ke        02 03 34 50.35 -24 55 55.18 39     14.657     0.001     14.615     0.039 38     13.942     0.002     13.959     0.039 37     13.754     0.002     13.656     0.053
SN2005ke        03 03 34 50.94 -24 53 38.39 39     15.881     0.002     15.900     0.069 35     15.175     0.002     15.127     0.086 33     15.062     0.004     15.003     0.170
SN2005ke        04 03 34 51.59 -24 59 35.38 37     15.469     0.002     15.482     0.063 33     14.825     0.002     14.887     0.074 34     14.539     0.003     14.498     0.098
SN2005ke        05 03 34 52.26 -24 58 47.41 39     11.922     0.001     11.929     0.026 34     11.473     0.002     11.470     0.022 38     11.355     0.002     11.425     0.023
SN2005ke        06 03 34 52.39 -24 59 48.51 35     16.202     0.002     16.291     0.103 32     15.531     0.003     15.437     0.111 32     15.271     0.004     15.350     0.196
SN2005ke        07 03 34 57.33 -24 53 27.62 38     15.072     0.002     15.185     0.045 37     14.467     0.002     14.557     0.057 34     14.331     0.002     14.270     0.074
SN2005ke        08 03 34 58.46 -24 53 05.19 35     16.207     0.002     16.125     0.090 34     15.516     0.003     15.337     0.105 30     15.348     0.005     15.288     0.197
SN2005ke        09 03 35 03.40 -24 57 26.47 41     14.319     0.001     14.253     0.024 38     13.857     0.002     13.855     0.033 36     13.742     0.002     13.715     0.047
SN2005ke        10 03 35 06.82 -24 58 18.87 39     15.865     0.002     15.810     0.064 37     15.405     0.003     15.474     0.138 -9 -99999.    -9999.    -99999.    -9999.
SN2005ke        11 03 35 10.31 -24 56 36.20 39     15.884     0.002     15.793     0.075 37     15.275     0.002     15.197     0.082 33     15.014     0.003     14.943     0.151
SN2005ke        12 03 35 11.29 -24 58 47.06 39     15.367     0.002     15.341     0.054 37     14.953     0.002     15.005     0.089 35     14.818     0.003     14.924     0.127
SN2005ke        13 03 35 11.62 -24 54 29.42 40     14.907     0.001     14.877     0.038 36     14.347     0.002     14.350     0.034 33     14.114     0.002     14.025     0.069
SN2005ke        14 03 35 13.15 -24 59 26.18 36     16.328     0.002     16.308     0.101 34     15.709     0.004     15.752     0.153 31     15.399     0.005     15.313     0.187
SN2005ke        15 03 35 14.23 -24 59 53.39 41     14.919     0.001     15.033     0.034 37     14.371     0.002     14.435     0.069 36     14.074     0.002     14.163     0.074
SN2005ke        16 03 35 14.75 -24 54 21.24 39     11.273     0.002     11.228     0.024 36     10.984     0.002     10.979     0.021 36     10.952     0.002     10.943     0.021
SN2005ke        17 03 35 14.92 -25 00 20.78 40     14.220     0.001     14.280     0.032 36     13.924     0.002     13.943     0.030 36     13.820     0.002     13.872     0.059
SN2005ke        18 03 35 15.41 -24 57 01.74 39     13.348     0.001     13.383     0.026 36     12.749     0.001     12.760     0.026 36     12.504     0.001     12.485     0.027
SN2005ke        19 03 35 16.46 -24 56 30.51 40     14.509     0.001     14.527     0.036 36     13.950     0.002     13.953     0.024 35     13.693     0.002     13.663     0.041
SN2005ke        20 03 35 16.96 -24 58 34.45 35     16.247     0.002     16.310     0.104 35     15.610     0.003     15.471     0.130 31     15.368     0.004     15.389     0.199
SN2005ke        21 03 35 18.89 -24 57 21.56 36     15.445     0.002     15.549     0.061 33     14.800     0.002     14.785     0.057 33     14.636     0.003     14.689     0.127
SN2005ke        22 03 35 20.25 -24 53 59.85 25     16.359     0.008     16.241     0.103 22     15.676     0.008     15.724     0.147 -9 -99999.    -9999.    -99999.    -9999.
SN2005ls        01 02 53 55.78 +42 46 13.29 25     15.669     0.002     15.763     0.073 23     15.079     0.003     15.176     0.100 24     14.851     0.004     15.069     0.130
SN2005ls        02 02 53 56.75 +42 44 15.55 25     14.998     0.002     14.968     0.058 25     14.613     0.002     14.590     0.065 24     14.535     0.003     14.453     0.075
SN2005ls        03 02 53 57.05 +42 39 43.65 25     15.460     0.002     15.564     0.058 25     14.791     0.003     14.814     0.068 24     14.533     0.003     14.646     0.084
SN2005ls        04 02 53 57.44 +42 44 13.65 25     15.720     0.002     15.550     0.057 24     15.292     0.003     15.284     0.095 23     15.179     0.004     15.483     0.186
SN2005ls        05 02 53 57.63 +42 45 44.99 25     14.823     0.002     14.853     0.041 25     14.192     0.002     14.259     0.047 25     14.083     0.003     14.097     0.054
SN2005ls        06 02 53 57.99 +42 44 57.62 25     14.983     0.002     15.008     0.044 22     14.595     0.002     14.563     0.055 24     14.525     0.003     14.467     0.072
SN2005ls        07 02 53 58.55 +42 46 06.38 19     15.725     0.004     15.734     0.085 21     14.954     0.004     14.953     0.086 20     14.558     0.004     14.610     0.086
SN2005ls        08 02 53 58.61 +42 45 13.53 25     15.698     0.002     15.769     0.064 25     15.268     0.003     15.216     0.090 22     15.219     0.005     14.930     0.106
SN2005ls        09 02 54 00.67 +42 46 18.40 25     15.113     0.002     15.146     0.044 25     14.834     0.002     14.826     0.066 22     14.769     0.004     14.881     0.098
SN2005ls        10 02 54 00.98 +42 44 39.21 25     15.647     0.002     15.686     0.069 23     15.251     0.003     15.325     0.107 22     15.165     0.005     15.315     0.141
SN2005ls        11 02 54 01.50 +42 46 07.39 25     13.984     0.002     13.971     0.028 25     13.701     0.002     13.737     0.040 24     13.653     0.002     13.619     0.039
SN2005ls        12 02 54 01.69 +42 41 18.10 25     16.174     0.003     16.141     0.100 25     15.835     0.004     15.755     0.158 23     15.729     0.007     15.912     0.256
SN2005ls        13 02 54 01.77 +42 43 15.01 25     15.777     0.002     15.790     0.065 25     15.076     0.003     14.925     0.081 23     14.881     0.004     14.974     0.117
SN2005ls        14 02 54 02.09 +42 42 03.26 25     16.049     0.003     16.054     0.093 25     15.312     0.003     15.118     0.091 23     15.124     0.004     15.041     0.120
SN2005ls        15 02 54 02.84 +42 43 07.14 25     16.001     0.002     15.994     0.091 24     15.508     0.003     15.274     0.111 -9 -99999.    -9999.    -99999.    -9999.
SN2005ls        16 02 54 02.85 +42 40 04.03 25     14.850     0.002     14.838     0.033 23     14.516     0.002     14.483     0.058 24     14.418     0.003     14.534     0.079
SN2005ls        17 02 54 02.92 +42 45 32.70 25     13.020     0.002     12.989     0.024 25     12.670     0.002     12.652     0.031 25     12.593     0.002     12.577     0.027
SN2005ls        18 02 54 02.96 +42 40 28.41 25     14.441     0.001     14.448     0.031 25     14.201     0.002     14.197     0.050 24     14.100     0.003     14.107     0.052
SN2005ls        19 02 54 03.47 +42 44 55.44 26     12.399     0.002     12.343     0.024 25     12.105     0.002     12.123     0.033 25     12.050     0.002     12.046     0.018
SN2005ls        20 02 54 03.50 +42 44 42.97 25     14.846     0.002     14.899     0.038 24     14.286     0.002     14.283     0.059 24     14.180     0.003     14.146     0.062
SN2005ls        21 02 54 03.76 +42 41 14.16 25     14.443     0.002     14.486     0.038 25     14.069     0.002     14.047     0.040 25     13.955     0.002     13.951     0.048
SN2005ls        22 02 54 04.08 +42 40 44.83 25     11.199     0.002     11.148     0.023 25     10.989     0.002     10.965     0.029 25     10.894     0.002     10.922     0.020
SN2005ls        23 02 54 04.23 +42 41 46.61 25     15.710     0.002     15.728     0.066 24     15.290     0.003     15.198     0.079 23     15.200     0.005     15.244     0.153
SN2005ls        24 02 54 04.44 +42 42 48.93 25     14.273     0.001     14.266     0.032 24     14.002     0.002     13.939     0.047 25     13.945     0.002     13.965     0.040
SN2005ls        25 02 54 05.43 +42 46 34.99 24     14.252     0.002     14.239     0.033 24     13.545     0.002     13.538     0.037 23     13.416     0.002     13.455     0.037
SN2005ls        26 02 54 05.46 +42 46 10.79 25     15.608     0.002     15.650     0.061 25     14.890     0.002     14.972     0.076 23     14.671     0.003     14.791     0.092
SN2005ls        27 02 54 05.53 +42 46 26.37 24     15.994     0.003     15.986     0.092 24     15.400     0.003     15.420     0.117 22     15.305     0.005     15.406     0.171
SN2005ls        28 02 54 06.78 +42 41 55.00 25     15.942     0.002     15.847     0.082 25     15.648     0.003     15.611     0.123 23     15.530     0.006     15.624     0.205
SN2005ls        29 02 54 06.82 +42 40 53.29 25     15.326     0.002     15.374     0.051 24     14.951     0.002     14.961     0.074 24     14.825     0.004     14.729     0.093
SN2005ls        30 02 54 06.84 +42 40 14.13 25     15.676     0.004     15.585     0.061 25     15.027     0.004     14.979     0.072 23     14.796     0.005     14.993     0.122
SN2005ls        31 02 54 07.22 +42 44 10.82 25     15.612     0.002     15.494     0.055 25     14.896     0.002     14.935     0.069 24     14.698     0.003     14.626     0.076
SN2005ls        32 02 54 07.88 +42 45 32.43 26     13.390     0.002     13.366     0.024 25     13.031     0.002     13.021     0.031 25     12.984     0.002     12.934     0.027
SN2005ls        33 02 54 08.74 +42 41 56.72 25     15.830     0.002     15.782     0.069 24     15.419     0.003     15.472     0.122 23     15.290     0.005     15.294     0.161
SN2005ls        34 02 54 09.21 +42 43 59.18 25     15.858     0.002     15.836     0.075 25     15.428     0.003     15.485     0.114 24     15.322     0.005     15.377     0.162
SN2005ls        35 02 54 09.47 +42 47 14.58 24     15.463     0.002     15.508     0.054 24     14.879     0.003     14.757     0.077 22     14.764     0.004     14.840     0.100
SN2005ls        36 02 54 10.18 +42 42 10.99 25     15.018     0.002     14.989     0.038 25     14.610     0.002     14.553     0.056 24     14.514     0.003     14.412     0.068
SN2005ls        37 02 54 10.76 +42 45 37.45 25     14.750     0.002     14.771     0.028 26     14.222     0.002     14.148     0.046 24     14.105     0.002     14.093     0.051
SN2005ls        38 02 54 10.90 +42 40 10.81 25     15.083     0.002     15.136     0.050 24     14.802     0.003     14.774     0.066 23     14.686     0.003     14.799     0.094
SN2005ls        39 02 54 11.16 +42 46 17.95 25     13.445     0.002     13.446     0.028 25     12.956     0.002     13.007     0.031 24     12.879     0.002     12.794     0.025
SN2005ls        40 02 54 11.32 +42 44 34.44 25     14.429     0.002     14.396     0.028 25     13.696     0.002     13.696     0.037 25     13.550     0.002     13.500     0.035
SN2005ls        41 02 54 11.79 +42 43 22.40 25     12.387     0.002     12.346     0.024 25     12.072     0.002     12.091     0.033 25     11.999     0.002     11.991     0.025
SN2005ls        42 02 54 11.82 +42 45 44.11 25     13.538     0.002     13.506     0.023 25     13.158     0.002     13.206     0.036 25     13.093     0.002     13.109     0.025
SN2005ls        43 02 54 12.04 +42 46 49.43 23     14.698     0.002     14.669     0.039 24     14.354     0.002     14.358     0.057 23     14.308     0.003     14.314     0.066
SN2005ls        44 02 54 12.10 +42 45 35.10 25     15.312     0.002     15.346     0.048 24     14.905     0.002     14.970     0.071 24     14.853     0.003     14.782     0.098
SN2005ls        45 02 54 12.17 +42 39 47.47 25     14.294     0.002     14.346     0.032 25     13.738     0.002     13.723     0.037 25     13.571     0.002     13.665     0.038
SN2005ls        46 02 54 12.21 +42 46 56.85 23     14.809     0.003     14.776     0.045 20     14.375     0.003     14.430     0.059 22     14.316     0.005     14.418     0.072
SN2005ls        47 02 54 13.41 +42 40 24.46 24     14.886     0.002     14.932     0.038 24     14.499     0.003     14.448     0.061 23     14.336     0.003     14.455     0.076
SN2005ls        48 02 54 13.68 +42 45 57.20 25     13.637     0.001     13.622     0.026 25     13.029     0.002     13.032     0.031 25     12.952     0.002     12.914     0.034
SN2005ls        49 02 54 14.08 +42 46 06.80 25     16.043     0.003     16.129     0.091 25     15.409     0.004     15.500     0.122 23     15.145     0.005     15.204     0.147
SN2005ls        50 02 54 15.77 +42 42 32.74 25     14.959     0.003     14.998     0.049 25     14.439     0.002     14.523     0.056 24     14.300     0.003     14.278     0.070
SN2005ls        51 02 54 15.95 +42 42 39.46 25     12.556     0.002     12.536     0.024 25     12.329     0.002     12.270     0.035 25     12.255     0.002     12.250     0.024
SN2005ls        52 02 54 16.45 +42 42 20.99 25     12.961     0.002     12.935     0.023 25     12.628     0.002     12.540     0.032 25     12.531     0.002     12.515     0.024
SN2005ls        53 02 54 17.01 +42 40 28.16 25     15.991     0.002     15.996     0.078 24     15.469     0.004     15.355     0.104 23     15.276     0.006     15.248     0.135
SN2005ls        54 02 54 18.23 +42 46 24.83 23     15.852     0.002     15.671     0.064 23     15.175     0.003     15.229     0.099 22     15.117     0.004     15.081     0.120
SN2005ls        55 02 54 18.77 +42 46 31.68 24     12.376     0.002     12.318     0.024 24     12.194     0.002     12.164     0.032 24     12.149     0.002     12.082     0.024
SN2005ls        56 02 54 19.33 +42 42 21.52 25     15.917     0.003     15.935     0.081 25     15.568     0.003     15.581     0.120 23     15.474     0.006     15.735     0.232
SN2005ls        57 02 54 19.40 +42 45 45.58 25     14.222     0.001     14.231     0.029 25     13.764     0.002     13.737     0.032 25     13.667     0.002     13.627     0.039
